searge,name,side,desc
func_151214_t,getJsonObjectJsonArrayField,0,Gets the JsonArray field on the JsonObject with the given name.
func_151215_f,getJsonElementIntegerValue,0,Gets the integer value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151216_b,getJsonElementBooleanValue,0,Gets the boolean value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151217_k,getJsonObjectFloatFieldValue,0,Gets the float value of the field on the JsonObject with the given name.
func_151218_a,getJsonObjectFieldOrDefault,0,"Gets the JsonObject field on the JsonObject with the given name, or the given default value if the field is missing."
func_151219_a,getJsonObjectStringFieldValueOrDefault,0,"Gets the string value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151220_d,getJsonElementFloatValue,0,Gets the float value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151221_a,getJsonObjectFloatFieldValueOrDefault,0,"Gets the float value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151222_d,getJsonElementTypeDescription,0,"Gets a human-readable description of the given JsonElement's type.  For example: ""a number (4)"""
func_151235_d,isPowerOfTwo,0,"Is the given value a power of two?  (1, 2, 4, 8, 16, ...)"
func_151236_b,roundUpToPowerOfTwo,0,Returns the input value rounded up to the next highest power of two.
func_151237_a,clamp_double,0,
func_151238_b,denormalizeClamp,0,
func_151239_c,calculateLogBaseTwo,0,"Efficiently calculates the floor of the base-2 log of an integer value.  This is effectively the index of the highest bit that is set.  For example, if the number in binary is 0...100101, this will return 5."
func_151240_a,randomFloatClamp,0,
func_151241_e,calculateLogBaseTwoDeBruijn,0,"Uses a B(2, 5) De Bruijn sequence and a lookup table to efficiently calculate the log-base-two of the given value.  Optimized for cases where the input value is a power-of-two.  If the input value is not a power-of-two, then subtract 1 from the return value."
func_151244_d,getIconItemStack,0,
func_151246_b,isNullOrEmpty,0,Returns a value indicating whether the given string is null or empty.
func_151265_a,addLanEndpoint,0,Adds a channel that listens on publicly accessible network ports
func_151268_b,terminateEndpoints,0,Shuts down all open endpoints (with immediate effect?)
func_151269_c,networkTick,0,"Will try to process the packets received by each NetworkManager, gracefully manage processing failures and cleans up dead connections"
func_151270_a,addLocalEndpoint,0,Adds a channel that listens locally
func_151337_f,getBlock,0,
func_151338_e,getEventParameter,0,
func_151339_d,getEventID,0,Get the Event ID (different for each BlockID)
func_151426_a,getEnumChatVisibility,0,
func_151428_a,getChatVisibility,0,
func_151429_b,getResourceKey,0,
func_151438_a,getSoundLevel,0,
func_151439_a,setSoundLevel,0,
func_151440_a,setKeyCodeSave,0,
func_151460_a,getBlockAtEntityViewpoint,0,
func_151462_b,setKeyCode,0,
func_151463_i,getKeyCode,0,
func_151464_g,getKeyDescription,0,
func_151466_e,getKeyCategory,0,
func_151468_f,isPressed,0,
func_151469_h,getKeyCodeDefault,0,
func_151507_a,writeWatchedListToPacketBuffer,0,"Writes the list of watched objects (entity attribute of type {byte, short, int, float, string, ItemStack, ChunkCoordinates}) to the specified PacketBuffer"
func_151508_b,readWatchedListFromPacketBuffer,0,"Reads a list of watched objects (entity attribute of type {byte, short, int, float, string, ItemStack, ChunkCoordinates}) from the supplied PacketBuffer"
func_151510_a,writeWatchableObjectToPacketBuffer,0,"Writes a watchable object (entity attribute of type {byte, short, int, float, string, ItemStack, ChunkCoordinates}) to the specified PacketBuffer"
func_151517_h,isDamageAbsolute,0,Whether or not the damage ignores modification by potion effects or enchantments.
func_151518_m,setDamageIsAbsolute,0,"Sets a value indicating whether the damage is absolute (ignores modification by potion effects or enchantments), and also clears out hunger damage."
func_151523_a,getDifficultyEnum,0,
func_151525_a,getDifficultyId,0,
func_151526_b,getDifficultyResourceKey,0,
func_151565_r,getMaterialMapColor,0,
func_70000_a,addServerStatsToSnooper,0,
func_70001_b,addServerTypeToSnooper,0,
func_70002_Q,isSnooperEnabled,0,Returns whether snooping is enabled or not.
func_70003_b,canCommandSenderUseCommand,0,Returns true if the command sender is allowed to use the given command.
func_70005_c_,getCommandSenderName,0,"Gets the name of this command sender (usually username, but possibly ""Rcon"")"
func_70011_f,getDistance,0,"Gets the distance to the position. Args: x, y, z"
func_70012_b,setLocationAndAngles,0,Sets the location and Yaw/Pitch of an entity in the world
func_70013_c,getBrightness,0,Gets how bright this entity is.
func_70014_b,writeEntityToNBT,0,(abstract) Protected helper method to write subclass entity data to NBT.
func_70015_d,setFire,0,"Sets entity to burn for x amount of seconds, cannot lower amount of existing fire."
func_70016_h,setVelocity,0,"Sets the velocity to the args. Args: x, y, z"
func_70018_K,setBeenAttacked,0,Sets that this entity has been attacked.
func_70019_c,setEating,0,
func_70020_e,readFromNBT,0,Reads the entity from NBT (calls an abstract helper method to read specialized data)
func_70021_al,getParts,0,Return the Entity parts making up this Entity (currently only for dragons)
func_70022_Q,getEntityString,0,Returns the string that identifies this Entity's class
func_70024_g,addVelocity,0,"Adds to the current velocity of the entity. Args: x, y, z"
func_70026_G,isWet,0,Checks if this entity is either in water or on an open air block in rain (used in wolves).
func_70027_ad,isBurning,0,Returns true if the entity is on fire. Used by render to add the fire effect on rendering.
func_70028_i,isEntityEqual,0,Returns true if Entity argument is equal to this Entity
func_70029_a,setWorld,0,Sets the reference to the World object.
func_70030_z,onEntityUpdate,0,Gets called every tick from main Entity class
func_70031_b,setSprinting,0,Set sprinting switch for Entity.
func_70032_d,getDistanceToEntity,0,Returns the distance to the entity. Args: entity
func_70033_W,getYOffset,0,Returns the Y Offset of this entity.
func_70034_d,setRotationYawHead,0,Sets the head's yaw rotation of the entity.
func_70035_c,getLastActiveItems,0,
func_70037_a,readEntityFromNBT,0,(abstract) Protected helper method to read subclass entity data from NBT.
func_70038_c,isOffsetPositionInLiquid,0,"Checks if the offset position from the entity's current position is inside of liquid. Args: x, y, z"
func_70039_c,writeToNBTOptional,0,"Either write this entity to the NBT tag given and return true, or return false without doing anything. If this returns false the entity is not saved on disk. Ridden entities return false here as they are saved with their rider."
func_70040_Z,getLookVec,0,returns a (normalized) vector of where this entity is looking
func_70041_e_,canTriggerWalking,0,returns if this entity triggers Block.onEntityWalking on the blocks they walk on. used for spiders and wolves to prevent them from trampling crops
func_70042_X,getMountedYOffset,0,Returns the Y offset from the entity's position for any entity riding this one.
func_70043_V,updateRiderPosition,0,
func_70044_A,setOnFireFromLava,0,Called whenever the entity is walking inside of lava.
func_70045_F,isImmuneToFire,0,
func_70046_E,getBoundingBox,0,returns the bounding box for this entity
func_70047_e,getEyeHeight,0,
func_70049_a,newFloatNBTList,0,Returns a new NBTTagList filled with the specified floats
func_70050_g,setAir,0,
func_70051_ag,isSprinting,0,Get if the Entity is sprinting.
func_70052_a,setFlag,0,"Enable or disable a entity flag, see getEntityFlag to read the know flags."
func_70053_R,getShadowSize,0,
func_70055_a,isInsideOfMaterial,0,Checks if the current block the entity is within of the specified material type
func_70056_a,setPositionAndRotation2,0,"Sets the position and rotation. Only difference from the other one is no bounding on the rotation. Args: posX, posY, posZ, yaw, pitch"
func_70057_ab,performHurtAnimation,0,Setups the entity to do the hurt animation. Only used by packets in multiplayer.
func_70058_J,handleLavaMovement,0,Whether or not the current entity is in lava
func_70060_a,moveFlying,0,Used in both water and by flying objects
func_70062_b,setCurrentItemOrArmor,0,"Sets the held item, or an armor slot. Slot 0 is held item. Slot 1-4 is armor. Params: Item, slot"
func_70063_aa,setInPortal,0,Called by portal blocks when an entity is within it.
func_70064_a,updateFallState,0,"Takes in the distance the entity has fallen this tick and whether its on the ground to update the fall distance and deal fall damage if landing on the ground.  Args: distanceFallenThisTick, onGround"
func_70065_x,preparePlayerToSpawn,0,Keeps moving the entity up so it isn't colliding with blocks and other requirements for this entity to be spawned (only actually used on players though its also on Entity)
func_70066_B,extinguish,0,Removes fire from entity.
func_70067_L,canBeCollidedWith,0,Returns true if other Entities should be prevented from moving through this Entity.
func_70068_e,getDistanceSqToEntity,0,Returns the squared distance to the entity. Args: entity
func_70069_a,fall,0,Called when the mob is falling. Calculates and applies fall damage.
func_70070_b,getBrightnessForRender,0,
func_70071_h_,onUpdate,0,Called to update the entity's position/logic.
func_70072_I,handleWaterMovement,0,Returns if this entity is in water and will end up adding the waters velocity to the entity
func_70074_a,onKillEntity,0,This method gets called when the entity kills another one.
func_70075_an,canAttackWithItem,0,"If returns false, the item will not inflict any damage against entities."
func_70076_C,kill,0,sets the dead flag. Used when you fall off the bottom of the world.
func_70077_a,onStruckByLightning,0,Called when a lightning bolt hits the entity.
func_70078_a,mountEntity,0,"Called when a player mounts an entity. e.g. mounts a pig, mounts a boat."
func_70079_am,getRotationYawHead,0,
func_70080_a,setPositionAndRotation,0,"Sets the entity's position and rotation. Args: posX, posY, posZ, yaw, pitch"
func_70081_e,dealFireDamage,0,Will deal the specified amount of damage to the entity if the entity isn't immune to fire damage. Args: amountDamage
func_70082_c,setAngles,0,"Adds par1*0.15 to the entity's yaw, and *subtracts* par2*0.15 from the pitch. Clamps pitch from -90 to 90. Both arguments in degrees."
func_70083_f,getFlag,0,Returns true if the flag is active for the entity. Known flags: 0) is burning; 1) is sneaking; 2) is riding something; 3) is sprinting; 4) is eating
func_70084_c,addToPlayerScore,0,"Adds a value to the player score. Currently not actually used and the entity passed in does nothing. Args: entity, scoreToAdd"
func_70086_ai,getAir,0,
func_70087_a,newDoubleNBTList,0,creates a NBT list from the array of doubles passed to this function
func_70088_a,entityInit,0,
func_70089_S,isEntityAlive,0,Checks whether target entity is alive.
func_70090_H,isInWater,0,Checks if this entity is inside water (if inWater field is true as a result of handleWaterMovement() returning true)
func_70091_d,moveEntity,0,"Tries to moves the entity by the passed in displacement. Args: x, y, z"
func_70092_e,getDistanceSq,0,"Gets the squared distance to the position. Args: x, y, z"
func_70093_af,isSneaking,0,Returns if this entity is sneaking.
func_70094_T,isEntityInsideOpaqueBlock,0,Checks if this entity is inside of an opaque block
func_70095_a,setSneaking,0,Sets the sneaking flag.
func_70096_w,getDataWatcher,0,
func_70097_a,attackEntityFrom,0,Called when the entity is attacked.
func_70098_U,updateRidden,0,Handles updating while being ridden by an entity
func_70099_a,entityDropItem,0,Drops an item at the position of the entity.
func_70100_b_,onCollideWithPlayer,0,Called by a player entity when they collide with an entity
func_70101_b,setRotation,0,Sets the rotation of the entity
func_70103_a,handleHealthUpdate,0,
func_70104_M,canBePushed,0,Returns true if this entity should push and be pushed by other entities when colliding.
func_70105_a,setSize,0,"Sets the width and height of the entity. Args: width, height"
func_70106_y,setDead,0,Will get destroyed next tick.
func_70107_b,setPosition,0,"Sets the x,y,z of the entity from the given parameters. Also seems to set up a bounding box."
func_70108_f,applyEntityCollision,0,Applies a velocity to each of the entities pushing them away from each other. Args: entity
func_70109_d,writeToNBT,0,Save the entity to NBT (calls an abstract helper method to write extra data)
func_70110_aj,setInWeb,0,Sets the Entity inside a web block.
func_70111_Y,getCollisionBorderSize,0,
func_70112_a,isInRangeToRenderDist,0,Checks if the entity is in range to render by using the past in distance and comparing it to its average edge length * 64 * renderDistanceWeight Args: distance
func_70113_ah,isEating,0,
func_70114_g,getCollisionBox,0,"Returns a boundingBox used to collide the entity with other entities and blocks. This enables the entity to be pushable on contact, like boats or minecarts."
func_70115_ae,isRiding,0,"Returns true if the entity is riding another entity, used by render to rotate the legs to be in 'sit' position for players."
func_70186_c,setThrowableHeading,0,"Similar to setArrowHeading, it's point the throwable entity to a x, y, z direction."
func_70295_k_,openInventory,0,
func_70296_d,onInventoryChanged,0,"Called when an the contents of an Inventory change, usually"
func_70297_j_,getInventoryStackLimit,0,Returns the maximum stack size for a inventory slot.
func_70298_a,decrStackSize,0,Removes from an inventory slot (first arg) up to a specified number (second arg) of items and returns them in a new stack.
func_70299_a,setInventorySlotContents,0,Sets the given item stack to the specified slot in the inventory (can be crafting or armor sections).
func_70300_a,isUseableByPlayer,0,Do not make give this method the name canInteractWith because it clashes with Container
func_70301_a,getStackInSlot,0,Returns the stack in slot i
func_70302_i_,getSizeInventory,0,Returns the number of slots in the inventory.
func_70304_b,getStackInSlotOnClosing,0,"When some containers are closed they call this on each slot, then drop whatever it returns as an EntityItem - like when you close a workbench GUI."
func_70305_f,closeInventory,0,
func_70429_k,decrementAnimations,0,Decrement the number of animations remaining. Only called on client side. This is used to handle the animation of receiving a block.
func_70430_l,getTotalArmorValue,0,"Based on the damage values and maximum damage values of each armor item, returns the current armor value."
func_70431_c,hasItemStack,0,Returns true if the specified ItemStack exists in the inventory.
func_70432_d,storeItemStack,0,stores an itemstack in the users inventory
func_70436_m,dropAllItems,0,Drop all armor and main inventory items.
func_70437_b,setItemStack,0,
func_70440_f,armorItemInSlot,0,returns a player armor item (as itemstack) contained in specified armor slot.
func_70441_a,addItemStackToInventory,0,"Adds the item stack to the inventory, returns false if it is impossible."
func_70442_a,writeToNBT,0,"Writes the inventory out as a list of compound tags. This is where the slot indices are used (+100 for armor, +80 for crafting)."
func_70443_b,readFromNBT,0,Reads from the given tag list and fills the slots in the inventory with the correct items.
func_70445_o,getItemStack,0,
func_70447_i,getFirstEmptyStack,0,Returns the first item stack that is empty.
func_70448_g,getCurrentItem,0,Returns the item stack currently held by the player.
func_70449_g,damageArmor,0,Damages armor in each slot by the specified amount.
func_70451_h,getHotbarSize,0,Get the size of the player hotbar inventory
func_70452_e,storePartialItemStack,0,This function stores as many items of an ItemStack as possible in a matching slot and returns the quantity of left over items.
func_70453_c,changeCurrentItem,0,Switch the current item to the next one or the previous one
func_70455_b,copyInventory,0,Copy the ItemStack contents from another InventoryPlayer instance
func_70463_b,getStackInRowAndColumn,0,"Returns the itemstack in the slot specified (Top left is 0, 0). Args: row, column"
func_70468_h,getCurrentRecipe,0,
func_70469_d,inventoryResetNeededOnSlotChange,0,"if par1 slot has changed, does resetRecipeAndSlots need to be called?"
func_70470_g,resetRecipeAndSlots,0,
func_70471_c,setCurrentRecipeIndex,0,
func_70902_q,getOwner,0,
func_70905_p,getOwnerName,0,
func_70930_a,setRecipes,0,
func_70931_l_,getCustomer,0,
func_70932_a_,setCustomer,0,
func_70933_a,useRecipe,0,
func_70934_b,getRecipes,0,
func_70965_a,attackEntityFromPart,0,
func_71027_c,travelToDimension,0,Teleports the entity to another dimension. Params: Dimension number to teleport to
func_71110_a,sendContainerAndContentsToPlayer,0,
func_71111_a,sendSlotContents,0,"Sends the contents of an inventory slot to the client-side Container. This doesn't have to match the actual contents of that slot. Args: Container, slot number, slot contents"
func_71112_a,sendProgressBarUpdate,0,"Sends two ints to the client-side Container. Used for furnace burning time, smelting progress, brewing progress, and enchanting level. Normally the first int identifies which variable to update, and the second contains the new value. Both are truncated to shorts in non-local SMP."
func_71187_D,getCommandManager,0,
func_71188_g,setAllowPvp,0,
func_71190_q,updateTimeLightAndEntities,0,
func_71191_d,setBuildLimit,0,
func_71192_d,setUserMessage,0,"Typically ""menu.convertingLevel"", ""menu.loadingLevel"" or others."
func_71193_K,allowSpawnMonsters,0,
func_71194_c,canCreateBonusChest,0,
func_71195_b_,getUserMessage,0,
func_71197_b,startServer,0,Initialises the server and starts it.
func_71199_h,isHardcore,0,Defaults to false.
func_71200_ad,serverIsInRunLoop,0,
func_71203_ab,getConfigurationManager,0,
func_71204_b,setDemo,0,Sets whether this is a demo or not.
func_71205_p,setMOTD,0,
func_71206_a,shareToLAN,0,"On dedicated does nothing. On integrated, sets commandsAllowedForAll, gameType and allows external connections."
func_71207_Z,getBuildLimit,0,
func_71209_f,getFile,0,Returns a File object from the specified string.
func_71210_a,setConfigurationManager,0,
func_71213_z,getAllUsernames,0,Returns an array of the usernames of all the connected players.
func_71214_G,getServerOwner,0,Returns the username of the server owner (for integrated servers)
func_71216_a_,outputPercentRemaining,0,Used to display a percent remaining given text and the percentage.
func_71217_p,tick,0,Main function called by run() every loop.
func_71218_a,worldServerForDimension,0,Gets the worldServer by the given dimension.
func_71219_W,isPVPEnabled,0,
func_71220_V,getCanSpawnNPCs,0,
func_71221_J,getWorldName,0,
func_71222_d,initialWorldChunkLoad,0,
func_71223_ag,enableProfiling,0,
func_71224_l,setServerOwner,0,Sets the username of the owner of this server (in the case of an integrated server)
func_71225_e,canStructuresSpawn,0,
func_71228_a,finalTick,0,Called on exit from the main run() loop.
func_71229_d,setOnlineMode,0,
func_71230_b,addServerInfoToCrashReport,0,"Adds the server info, including from theWorldServer, to the crash report."
func_71231_X,isFlightAllowed,0,
func_71233_x,getCurrentPlayerCount,0,Returns the number of players currently on the server.
func_71235_a,setGameType,0,Sets the game type for all worlds.
func_71236_h,logWarning,0,Logs the message with a level of WARN.
func_71237_c,convertMapIfNeeded,0,
func_71238_n,getDataDirectory,0,
func_71240_o,systemExitNow,0,"Directly calls System.exit(0), instantly killing the program."
func_71242_L,isDemo,0,Gets whether this is a demo or not.
func_71243_i,clearCurrentTask,0,Set current task to null and set its percentage to 0.
func_71245_h,setAllowFlight,0,
func_71246_n,setWorldName,0,
func_71247_a,loadAllWorlds,0,
func_71248_a,getPossibleCompletions,0,"If par2Str begins with /, then it searches for commands, otherwise it returns players."
func_71249_w,getMinecraftVersion,0,Returns the server's Minecraft version as string.
func_71250_E,getKeyPair,0,Gets KeyPair instanced in MinecraftServer.
func_71251_e,setCanSpawnAnimals,0,
func_71253_a,setKeyPair,0,
func_71254_M,getActiveAnvilConverter,0,
func_71255_r,getAllowNether,0,
func_71256_s,startServerThread,0,
func_71257_f,setCanSpawnNPCs,0,
func_71259_af,getTickCounter,0,
func_71260_j,stopServer,0,Saves all necessary data as preparation for stopping the server.
func_71261_m,setFolderName,0,
func_71262_S,isDedicatedServer,0,
func_71263_m,initiateShutdown,0,"Sets the serverRunning variable to false, in order to get the server to shut down."
func_71264_H,isSinglePlayer,0,
func_71265_f,getGameType,0,
func_71266_T,isServerInOnlineMode,0,
func_71267_a,saveAllWorlds,0,par1 indicates if a log message should be output.
func_71268_U,getCanSpawnAnimals,0,
func_71270_I,getFolderName,0,
func_71272_O,deleteWorldAndStopServer,0,WARNING : directly calls  getActiveAnvilConverter().deleteWorldDirectory(theWorldServer[0].getSaveHandler().getWorldDirectoryName());
func_71273_Y,getMOTD,0,
func_71275_y,getMaxPlayers,0,Returns the maximum number of players allowed on the server.
func_71276_C,getServer,0,Gets mcServer.
func_71278_l,isServerRunning,0,
func_71279_ae,getGuiEnabled,0,
func_71351_a,setServerData,0,Set the current ServerData instance.
func_71352_k,toggleFullscreen,0,Toggles fullscreen mode.
func_71353_a,loadWorld,0,par2Str is displayed on the loading screen to the user unloads the current world first
func_71354_a,setDimensionAndSpawnPlayer,0,
func_71355_q,isDemo,0,Gets whether this is a demo or not.
func_71356_B,isSingleplayer,0,"Returns true if there is only one player playing, and the current server is the integrated one."
func_71357_I,loadScreen,0,Displays a new screen.
func_71359_d,getSaveLoader,0,Returns the save loader that is currently being used
func_71361_d,checkGLError,0,"Checks for an OpenGL error. If there is one, prints the error ID and error string."
func_71363_D,stopIntegratedServer,0,
func_71364_i,setIngameNotInFocus,0,"Resets the player keystate, disables the ingame focus, and ungrabs the mouse cursor."
func_71365_K,screenshotListener,0,checks if keys are down
func_71366_a,displayDebugInfo,0,
func_71367_a,setServer,0,
func_71369_N,getGLMaximumTextureSize,0,Used in the usage snooper.
func_71370_a,resize,0,Called to resize the current screen.
func_71371_a,launchIntegratedServer,0,"Arguments: World foldername,  World ingame name, WorldSettings"
func_71372_G,isFullScreen,0,Returns whether we're in full screen or not.
func_71374_p,debugInfoEntities,0,A String of how many entities are in the world
func_71375_t,isFancyGraphicsEnabled,0,
func_71377_b,displayCrashReport,0,Wrapper around displayCrashReportInternal
func_71378_E,getPlayerUsageSnooper,0,Returns the PlayerUsageSnooper instance.
func_71379_u,isAmbientOcclusionEnabled,0,Returns if ambient occlusion is enabled
func_71381_h,setIngameFocus,0,Will set the focus to ingame if the Minecraft window is the active with focus. Also clears any GUI screen currently displayed
func_71382_s,isGuiEnabled,0,
func_71383_b,updateDebugProfilerName,0,Update debugProfilerName in response to number keys in debug screen
func_71384_a,startGame,0,"Starts the game: initializes the canvas, the title, the settings, etcetera."
func_71385_j,displayInGameMenu,0,Displays the ingame menu
func_71386_F,getSystemTime,0,Gets the system time in milliseconds.
func_71387_A,isIntegratedServerRunning,0,
func_71388_o,getWorldProviderName,0,Gets the name of the world's current chunk provider
func_71389_H,startTimerHackThread,0,
func_71392_a,scaledTessellator,0,Loads Tessellator with a scaled resolution
func_71393_m,debugInfoRenders,0,A String of renderGlobal.getDebugInfoRenders
func_71396_d,addGraphicsAndWorldToCrashReport,0,"adds core server Info (GL version , Texture pack, isModded, type), and the worldInfo to the crash report"
func_71398_f,freeMemory,0,
func_71400_g,shutdown,0,Called when the window is closing. Sets 'running' to false which allows the game loop to exit cleanly.
func_71401_C,getIntegratedServer,0,Returns the currently running integrated server
func_71403_a,loadWorld,0,unloads the current world first
func_71404_a,crashed,0,
func_71405_e,shutdownMinecraftApplet,0,"Shuts down the minecraft applet by stopping the resource downloads, and clearing up GL stuff; called when the application (or web page) is exited."
func_71407_l,runTick,0,Runs the current tick.
func_71408_n,getEntityDebug,0,Gets the information in the F3 menu about how many entities are infront/around you
func_71410_x,getMinecraft,0,Return the singleton Minecraft instance for the game
func_71411_J,runGameLoop,0,Called repeatedly from run()
func_71497_f,getFile,0,Gets the file this crash report is saved into.
func_71498_d,getCauseStackTraceOrString,0,"Gets the stack trace of the Throwable that caused this crash report, or if that fails, the cause .toString()."
func_71499_a,addCrashSectionThrowable,0,Adds a Crashreport section with the given name with the given Throwable
func_71500_a,addCrashSectionCallable,0,Adds a Crashreport section with the given name with the value set to the result of the given Callable;
func_71501_a,getDescription,0,Returns the description of the Crash Report.
func_71502_e,getCompleteReport,0,"Gets the complete report with headers, stack trace, and different sections as a string."
func_71503_h,getWittyComment,0,Gets a random witty comment for inclusion in this CrashReport
func_71504_g,populateEnvironment,0,Populates this crash report with initial information about the running server and operating system / java environment
func_71505_b,getCrashCause,0,Returns the Throwable object that is the cause for the crash and Crash Report.
func_71506_a,getSectionsInStringBuilder,0,Gets the various sections of the crash report into the given StringBuilder
func_71507_a,addCrashSection,0,Adds a Crashreport section with the given name with the given value (convered .toString())
func_71514_a,getCommandAliases,0,
func_71515_b,processCommand,0,
func_71516_a,addTabCompletionOptions,0,Adds the strings available in this command to the given list of tab completion options.
func_71517_b,getCommandName,0,
func_71518_a,getCommandUsage,0,
func_71519_b,canCommandSenderUseCommand,0,Returns true if the given command sender is allowed to use this command.
func_71521_c,getCommandSenderAsPlayer,0,Returns the given ICommandSender as a EntityPlayer or throw an exception.
func_71522_a,notifyAdmins,0,
func_71523_a,doesStringStartWith,0,Returns true if the given substring is exactly equal to the start of the given string (case insensitive).
func_71524_a,notifyAdmins,0,
func_71526_a,parseInt,0,Parses an int from the given string.
func_71527_a,joinNiceString,0,"Creates a linguistic series joining the input objects together.  Examples: 1) {} --> """",  2) {""Steve""} --> ""Steve"",  3) {""Steve"", ""Phil""} --> ""Steve and Phil"",  4) {""Steve"", ""Phil"", ""Mark""} --> ""Steve, Phil and Mark"""
func_71528_a,parseIntWithMin,0,Parses an int from the given sring with a specified minimum.
func_71529_a,setAdminCommander,0,Sets the static IAdminCommander.
func_71530_a,getListOfStringsMatchingLastWord,0,Returns a List of strings (chosen from the given strings) which the last word in the given string array is a beginning-match for. (Tab completion).
func_71531_a,getListOfStringsFromIterableMatchingLastWord,0,Returns a List of strings (chosen from the given string iterable) which the last word in the given string array is a beginning-match for. (Tab completion).
func_71532_a,parseIntBounded,0,Parses an int from the given string within a specified bound.
func_71555_a,getCommands,0,"returns a map of string to commads. All commands are returned, not just ones which someone has permission to use."
func_71556_a,executeCommand,0,
func_71557_a,getPossibleCommands,0,returns all commands that the commandSender can use
func_71558_b,getPossibleCommands,0,"Performs a ""begins with"" string match on each token in par2. Only returns commands that par1 can use."
func_71559_a,dropFirstString,0,creates a new array and sets elements 0..n-2 to be 0..n-1 of the input (n elements)
func_71560_a,registerCommand,0,adds the command and any aliases it has to the internal map of available commands
func_71563_a,notifyAdmins,0,"Sends a message to the admins of the server from a given CommandSender with the given resource string and given extra srings. If the int par2 is even or zero, the original sender is also notified."
func_71565_a,filerAllowedCharacters,0,Filter string by only keeping those characters for which isAllowedCharacter() returns true.
func_71566_a,isAllowedCharacter,0,
func_71569_e,getDistanceSquared,0,Returns the squared distance between this coordinates and the coordinates given as argument.
func_71571_b,set,0,
func_71575_a,getCrashReport,0,Gets the CrashReport wrapped by this exception.
func_72298_a,cleanPool,0,"Marks the pool as ""empty"", starting over when adding new entries. If this is called maxNumCleans times, the list size is reduced"
func_72299_a,getAABB,0,"Creates a new AABB, or reuses one that's no longer in use. Parameters: minX, minY, minZ, maxX, maxY, maxZ. AABBs returned from this function should only be used for one frame or tick, as after that they will be reused."
func_72300_b,clearPool,0,Clears the AABBPool
func_72314_b,expand,0,"Returns a bounding box expanded by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
func_72315_c,isVecInXZ,0,Checks if the specified vector is within the XZ dimensions of the bounding box. Args: Vec3D
func_72316_a,calculateXOffset,0,"if instance and the argument bounding boxes overlap in the Y and Z dimensions, calculate the offset between them in the X dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
func_72317_d,offset,0,"Offsets the current bounding box by the specified coordinates. Args: x, y, z"
func_72318_a,isVecInside,0,Returns if the supplied Vec3D is completely inside the bounding box
func_72319_d,isVecInXY,0,Checks if the specified vector is within the XY dimensions of the bounding box. Args: Vec3D
func_72320_b,getAverageEdgeLength,0,Returns the average length of the edges of the bounding box.
func_72321_a,addCoord,0,"Adds the coordinates to the bounding box extending it if the point lies outside the current ranges. Args: x, y, z"
func_72322_c,calculateZOffset,0,"if instance and the argument bounding boxes overlap in the Y and X dimensions, calculate the offset between them in the Z dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
func_72323_b,calculateYOffset,0,"if instance and the argument bounding boxes overlap in the X and Z dimensions, calculate the offset between them in the Y dimension.  return var2 if the bounding boxes do not overlap or if var2 is closer to 0 then the calculated offset.  Otherwise return the calculated offset."
func_72324_b,setBounds,0,"Sets the bounds of the bounding box. Args: minX, minY, minZ, maxX, maxY, maxZ"
func_72325_c,getOffsetBoundingBox,0,"Returns a bounding box offseted by the specified vector (if negative numbers are given it will shrink). Args: x, y, z"
func_72326_a,intersectsWith,0,Returns whether the given bounding box intersects with this one. Args: axisAlignedBB
func_72327_a,calculateIntercept,0,
func_72328_c,setBB,0,Sets the bounding box to the same bounds as the bounding box passed in. Args: axisAlignedBB
func_72329_c,copy,0,Returns a copy of the bounding box.
func_72330_a,getBoundingBox,0,"Returns a bounding box with the specified bounds. Args: minX, minY, minZ, maxX, maxY, maxZ"
func_72331_e,contract,0,Returns a bounding box that is inset by the specified amounts
func_72332_a,getAABBPool,0,Gets the ThreadLocal AABBPool
func_72333_b,isVecInYZ,0,Checks if the specified vector is within the YZ dimensions of the bounding box. Args: Vec3D
func_72343_a,clear,0,Will truncate the array everyN clears to the maximum size observed since the last truncation.
func_72344_b,clearAndFreeCache,0,
func_72345_a,getVecFromPool,0,"extends the pool if all vecs are currently ""out"""
func_72352_l,getMaxPlayers,0,Returns the maximum number of players allowed on the server.
func_72353_e,isPlayerOpped,0,"Returns true if the specified player is opped, even if they're currently offline."
func_72354_b,updateTimeAndWeatherForPlayer,0,Updates the time and weather for the given player to those of the given world
func_72355_a,initializeConnectionToPlayer,0,
func_72356_a,transferPlayerToDimension,0,
func_72357_a,setGameType,0,
func_72358_d,serverUpdateMountedMovingPlayer,0,"using player's dimension, update their movement when in a vehicle (e.g. cart, boat)"
func_72359_h,addToWhiteList,0,Add the specified player to the white list.
func_72360_c,removeOp,0,"This removes a username from the ops list, then saves the op list"
