field_73006_m,DIST_HASH_MAGIC,0,magic number used to generate fast random numbers for 3d distribution within a chunk
field_73007_j,weatherEffects,0,a list of all the lightning entities
field_73008_k,skylightSubtracted,0,How much light is subtracted from full daylight
field_73010_i,playerEntities,0,Array list of players in the world.
field_73011_w,provider,0,The WorldProvider instance that World uses.
field_73012_v,rand,0,RNG for World.
field_73013_u,difficultySetting,0,Option > Difficulty setting (0 - 3)
field_73016_r,lastLightningBolt,0,Set to 2 whenever a lightning bolt is generated in SSP. Decrements if > 0 in updateWeather(). Value appears to be unused.
field_73017_q,thunderingStrength,0,
field_73018_p,prevThunderingStrength,0,
field_73019_z,saveHandler,0,
field_73020_y,chunkProvider,0,Handles chunk operations and caching
field_73021_x,worldAccesses,0,
field_73086_f,partiallyDestroyedBlockX,0,
field_73087_g,partiallyDestroyedBlockY,0,
field_73088_d,isDestroyingBlock,0,True if the player is destroying a block
field_73089_e,initialDamage,0,
field_73090_b,thisPlayerMP,0,The EntityPlayerMP object that this object is connected to.
field_73091_c,gameType,0,
field_73092_a,theWorld,0,The world object that this object is connected to.
field_73093_n,initialBlockDamage,0,
field_73094_o,durabilityRemainingOnBlock,0,
field_73095_l,posY,0,
field_73096_m,posZ,0,
field_73097_j,receivedFinishDiggingPacket,0,"Set to true when the ""finished destroying block"" packet is received but the block wasn't fully damaged yet. The block will not be destroyed while this is false."
field_73098_k,posX,0,
field_73099_h,partiallyDestroyedBlockZ,0,
field_73100_i,curblockDamage,0,
field_73111_d,partialBlockZ,0,
field_73112_e,partialBlockProgress,0,damage ranges from 1 to 10. -1 causes the client to delete the partial block renderer.
field_73113_b,partialBlockX,0,
field_73114_c,partialBlockY,0,
field_73115_a,miningPlayerEntId,0,"entity ID of the player associated with this partially destroyed Block. Used to identify the Blocks in the client Renderer, max 1 per player on a server"
field_73126_f,lastScaledZPosition,0,
field_73127_g,lastYaw,0,
field_73128_d,lastScaledXPosition,0,
field_73129_e,lastScaledYPosition,0,
field_73130_b,blocksDistanceThreshold,0,
field_73131_c,updateFrequency,0,check for sync when ticks % updateFrequency==0
field_73132_a,myEntity,0,
field_73133_n,playerEntitiesUpdated,0,
field_73134_o,trackingPlayers,0,Holds references to all the players that are currently receiving position updates for this entity.
field_73135_l,motionZ,0,
field_73136_m,ticks,0,
field_73137_j,motionX,0,
field_73138_k,motionY,0,
field_73139_h,lastPitch,0,
field_73140_i,lastHeadMotion,0,
field_73141_v,ridingEntity,0,
field_73142_u,ticksSinceLastForcedTeleport,0,"every 400 ticks a  full teleport packet is sent, rather than just a ""move me +x"" command, so that position remains fully synced."
field_73143_t,sendVelocityUpdates,0,
field_73144_s,isDataInitialized,0,set to true on first sendLocationToClients
field_73145_r,posZ,0,
field_73146_q,posY,0,
field_73147_p,posX,0,
field_73161_b,random,0,
field_73163_a,worldObj,0,
field_73167_f,noiseData3,0,
field_73168_g,noiseData4,0,
field_73169_d,noiseData1,0,
field_73170_e,noiseData2,0,
field_73171_b,netherNoiseGen7,0,
field_73172_c,genNetherBridge,0,
field_73173_a,netherNoiseGen6,0,
field_73174_n,netherrackExculsivityNoiseGen,0,Determines whether something other than nettherack can be generated at a location
field_73175_o,worldObj,0,Is the world that the nether is getting generated.
field_73176_l,netherNoiseGen3,0,
field_73177_m,slowsandGravelNoiseGen,0,Determines whether slowsand or gravel can be generated at a location
field_73178_j,netherNoiseGen1,0,A NoiseGeneratorOctaves used in generating nether terrain
field_73179_k,netherNoiseGen2,0,
field_73180_h,noiseData5,0,
field_73181_i,hellRNG,0,
field_73182_t,netherCaveGenerator,0,
field_73183_s,netherrackExclusivityNoise,0,Holds the noise used to determine whether something other than netherrack can be generated at a location
field_73184_r,gravelNoise,0,
field_73185_q,slowsandNoise,0,Holds the noise used to determine whether slowsand can be generated at a location
field_73186_p,noiseField,0,
field_73190_f,noiseData4,0,
field_73191_g,noiseData5,0,
field_73192_d,noiseData2,0,
field_73193_e,noiseData3,0,
field_73194_b,noiseGen5,0,
field_73195_c,noiseData1,0,
field_73196_a,noiseGen4,0,
field_73197_n,densities,0,
field_73198_o,biomesForGeneration,0,The biomes that are used to generate the chunk
field_73199_l,noiseGen3,0,
field_73200_m,endWorld,0,
field_73201_j,noiseGen1,0,
field_73202_k,noiseGen2,0,
field_73204_i,endRNG,0,
field_73212_b,noiseGen6,0,A NoiseGeneratorOctaves used in generating terrain
field_73213_c,mobSpawnerNoise,0,
field_73214_a,noiseGen5,0,A NoiseGeneratorOctaves used in generating terrain
field_73220_k,rand,0,RNG.
field_73223_w,mineshaftGenerator,0,Holds Mineshaft Generator
field_73224_v,villageGenerator,0,Holds Village Generator
field_73225_u,strongholdGenerator,0,Holds Stronghold Generator
field_73226_t,caveGenerator,0,
field_73227_s,stoneNoise,0,
field_73229_q,mapFeaturesEnabled,0,are map structures going to be generated (e.g. strongholds)
field_73230_p,worldObj,0,Reference to the World object.
field_73231_z,biomesForGeneration,0,The biomes that are used to generate the chunk
field_73232_y,ravineGenerator,0,Holds ravine generator
field_73233_x,scatteredFeatureGenerator,0,
field_73235_d,worldObj,0,Reference to the World object.
field_73236_b,chunkMapping,0,The mapping between ChunkCoordinates and Chunks that ChunkProviderClient maintains.
field_73237_c,chunkListing,0,"This may have been intended to be an iterable version of all currently loaded chunks (MultiplayerChunkCache), with identical contents to chunkMapping's values. However it is never actually added to."
field_73238_a,blankChunk,0,The completely empty chunk used by ChunkProviderClient when field_73236_b doesn't contain the requested coordinates.
field_73244_f,loadedChunkHashMap,0,
field_73245_g,loadedChunks,0,
field_73246_d,currentChunkProvider,0,
field_73247_e,currentChunkLoader,0,
field_73248_b,chunksToUnload,0,"used by unload100OldestChunks to iterate the loadedChunkHashMap for unload (underlying assumption, first in, first out)"
field_73249_c,defaultEmptyChunk,0,
field_73250_a,loadChunkOnProvideRequest,0,"if this is false, the defaultEmptyChunk will be returned by the provider"
field_73251_h,worldObj,0,
field_73260_f,flagsYAreasToUpdate,0,Integer field where each bit means to make update 16x16x16 division of chunk (from bottom).
field_73262_e,numberOfTilesToUpdate,0,
field_73263_b,playersWatchingChunk,0,
field_73264_c,chunkLocation,0,note: this is final
field_73692_f,banEndDate,0,
field_73693_g,reason,0,
field_73694_d,banStartDate,0,
field_73695_e,bannedBy,0,
field_73697_c,username,0,
field_73698_a,dateFormat,0,
field_73713_b,fileName,0,
field_73714_c,listActive,0,set to true if not singlePlayer
field_73715_a,theBanList,0,
field_73725_b,mc,0,A reference to the Minecraft object.
field_73726_c,currentlyDisplayedText,0,The text currently displayed (i.e. the argument to the last call to printText or func_73722_d)
field_73735_i,zLevel,0,
field_74276_f,lastHRTime,0,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_74277_g,lastSyncSysClock,0,"The time reported by the system clock at the last sync, in milliseconds"
field_74278_d,timerSpeed,0,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_74279_e,elapsedPartialTicks,0,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_74280_b,elapsedTicks,0,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_74281_c,renderPartialTicks,0,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_74282_a,ticksPerSecond,0,The number of timer ticks per second of real time
field_74283_j,timeSyncAdjustment,0,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_74284_h,lastSyncHRClock,0,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_74286_b,username,0,
field_74293_b,pixelBuffer,0,A buffer to hold pixel values returned by OpenGL.
field_74294_c,pixelValues,0,The built-up array that contains all the pixel values returned by OpenGL.
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,Smooth Camera Toggle
field_74327_W,debugCamRate,0,Change rate for debug camera
field_74328_V,noclipRate,0,No clipping movement rate
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,true if debug info should be displayed instead of version
field_74331_S,noclip,0,No clipping for singleplayer
field_74332_R,lastServer,0,The lastServer string.
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,GUI scale
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74341_c,mouseSensitivity,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,Clouds flag
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,Smooth Lighting
field_74349_h,advancedOpengl,0,Advanced OpenGL
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74356_s,serverTextures,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74362_aa,particleSetting,0,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,0,Game settings language
field_74364_ag,PARTICLES,0,
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,GUI scale values
field_74368_y,keyBindBack,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,Mouse delta Y this frame
field_74377_a,deltaX,0,Mouse delta X this frame
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74512_d,keyCode,0,
field_74513_e,pressed,0,because _303 wanted me to call it that(Caironater)
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,Float buffer used to set OpenGL material colors
field_74530_b,listDummy,0,
field_74531_a,mapDisplayLists,0,
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,"int value to refer to existing Chat Lines, can be 0 which means unreferrable"
field_74543_a,updateCounterCreated,0,GUI Update Counter value this Line was created at
field_74586_f,rotationZ,0,The Z component of the entity's yaw rotation
field_74587_g,rotationYZ,0,The Y component (scaled along the Z axis) of the entity's pitch rotation
field_74588_d,rotationX,0,The X component of the entity's yaw rotation
field_74589_e,rotationXZ,0,The combined X and Z components of the entity's pitch rotation
field_74590_b,objectY,0,The calculated view object Y coordinate
field_74591_c,objectZ,0,The calculated view object Z coordinate
field_74592_a,objectX,0,The calculated view object X coordinate
field_74593_l,objectCoords,0,The computed view object coordinates
field_74594_j,modelview,0,The current GL modelview matrix
field_74595_k,projection,0,The current GL projection matrix
field_74596_h,rotationXY,0,The Y component (scaled along the X axis) of the entity's pitch rotation
field_74597_i,viewport,0,The current GL viewport
field_74816_c,languageList,0,
field_74817_a,instance,0,Is the private singleton instance of StringTranslate.
field_74839_a,localizedName,0,
field_74845_a,errorObjects,0,
field_74885_f,coordBaseMode,0,switches the Coordinate System base off the Bounding Box
field_74886_g,componentType,0,The type ID of this component.
field_74887_e,boundingBox,0,
field_75038_b,rand,0,The RNG used by the MapGen classes.
field_75039_c,worldObj,0,This world object.
field_75040_a,range,0,The number of Chunks to gen-check in any given direction.
field_75065_b,selectedBlockMetaData,0,
field_75074_b,boundingBox,0,
field_75075_a,components,0,List of all StructureComponents that are part of this structure
field_75087_d,villagePiecesLimit,0,
field_75088_b,villagePieceWeight,0,
field_75089_c,villagePiecesSpawned,0,
field_75090_a,villagePieceClass,0,The Class object for the represantation of this village piece.
field_75096_f,flySpeed,0,
field_75097_g,walkSpeed,0,
field_75098_d,isCreativeMode,0,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_75099_e,allowEdit,0,Indicates whether the player is allowed to modify the surroundings
field_75100_b,isFlying,0,Sets/indicates whether the player is flying.
field_75101_c,allowFlying,0,whether or not to allow the player to fly when they double jump.
field_75102_a,disableDamage,0,Disables player damage.
field_75123_d,foodTimer,0,The player's food timer value.
field_75124_e,prevFoodLevel,0,
field_75125_b,foodSaturationLevel,0,The player's food saturation.
field_75126_c,foodExhaustionLevel,0,The player's food exhaustion.
field_75127_a,foodLevel,0,The player's food level.
field_75148_f,playerList,0,
field_75149_d,crafters,0,list of all people that need to be notified when this craftinventory changes
field_75150_e,transactionID,0,
field_75151_b,inventorySlots,0,the list of all slots in the inventory
field_75152_c,windowId,0,
field_75153_a,inventoryItemStacks,0,the list of all items(stacks) for the corresponding slot
field_75191_d,instancesLimit,0,How many Structure Pieces of this type may spawn in a structure
field_75192_b,pieceWeight,0,"This basically keeps track of the 'epicness' of a structure. Epic structure components have a higher 'weight', and Structures may only grow up to a certain 'weight' before generation is stopped"
field_75193_c,instancesSpawned,0,
field_75194_a,pieceClass,0,
field_75203_d,strongComponentType,0,
field_75204_e,strongholdStones,0,
field_75205_b,pieceWeightArray,0,
field_75206_c,structurePieceList,0,
field_75207_a,totalWeight,0,
field_75221_f,yDisplayPosition,0,display position of the inventory slot on the screen y axis
field_75222_d,slotNumber,0,the id of the slot(also the index in the inventory arraylist)
field_75223_e,xDisplayPosition,0,display position of the inventory slot on the screen x axis
field_75224_c,inventory,0,The inventory we want to extract a slot from.
field_75225_a,slotIndex,0,The index of the slot in the inventory.
field_75245_a,doorEnum,0,
field_75254_a,mutexBits,0,"A bitmask telling which other tasks may not run concurrently. The test is a simple bitwise AND - if it yields zero, the two tasks may run concurrently, if not - they must run exclusively from each other."
field_75459_b,theEntity,0,
field_75465_a,staticVector,0,"used to store a driection when the user passes a point to move towards or away from. WARNING: NEVER THREAD SAFE.  MULTIPLE findTowards and findAway calls, will share this var"
field_75475_f,lastActivityTimestamp,0,
field_75476_g,isDetachedFromVillageFlag,0,
field_75477_d,insideDirectionX,0,
field_75478_e,insideDirectionZ,0,
field_75479_b,posY,0,
field_75480_c,posZ,0,
field_75481_a,posX,0,
field_75482_h,doorOpeningRestrictionCounter,0,
field_75509_f,noSunPathfind,0,
field_75510_g,totalTicks,0,"Time, in number of ticks, following the current path"
field_75511_d,speed,0,
field_75512_e,pathSearchRange,0,The number of blocks (extra) +/- in each axis that get pulled out as cache for the pathfinder's search space
field_75513_b,worldObj,0,
field_75514_c,currentPath,0,The PathEntity being followed.
field_75515_a,theEntity,0,
field_75516_l,avoidsWater,0,If water blocks are avoided (at least by the pathfinder)
field_75517_m,canSwim,0,If the entity can swim. Swimming AI enables this and the pathfinder will also cause the entity to swim straight upwards when underwater
field_75518_j,canPassOpenWoodenDoors,0,"Specifically, if a wooden door block is even considered to be passable by the pathfinder"
field_75519_k,canPassClosedWoodenDoors,0,If door blocks are considered passable even when closed
field_75520_h,ticksAtLastPos,0,The time when the last position check was done (to detect successful movement)
field_75521_i,lastPosCheck,0,Coordinates of the entity's position last time a check was done (part of monitoring getting 'stuck')
field_75524_b,seenEntities,0,Cache of entities which we can see
field_75525_c,unseenEntities,0,Cache of entities which we cannot see
field_75526_a,entityObj,0,
field_75531_f,theVillage,0,Instance of Village.
field_75537_a,worldObj,0,
field_75580_f,lastAddDoorTimestamp,0,
field_75581_g,tickCounter,0,
field_75582_d,center,0,This is the actual village center.
field_75583_e,villageRadius,0,
field_75584_b,villageDoorInfoList,0,list of VillageDoorInfo objects
field_75585_c,centerHelper,0,This is the sum of all door coordinates and used to calculate the actual village center by dividing by the number of doors.
field_75586_a,worldObj,0,
field_75587_j,numIronGolems,0,
field_75588_h,numVillagers,0,
field_75589_i,villageAgressors,0,
field_75590_b,agressionTime,0,
field_75592_a,agressor,0,
field_75603_f,creatureMaterial,0,
field_75604_g,isPeacefulCreature,0,A flag indicating whether this creature type is peaceful.
field_75605_d,creatureClass,0,"The root class of creatures associated with this EnumCreatureType (IMobs for aggressive creatures, EntityAnimals for friendly ones)"
field_75606_e,maxNumberOfCreature,0,
field_75611_b,primaryColor,0,Base color of the egg
field_75612_c,secondaryColor,0,Color of the egg spots
field_75613_a,spawnedID,0,The entityID of the spawned mob
field_75622_f,stringToIDMapping,0,Maps entity names to their numeric identifiers
field_75623_d,IDtoClassMapping,0,provides a mapping between an entityID and an Entity Class
field_75624_e,classToIDMapping,0,provides a mapping between an Entity Class and an entity ID
field_75625_b,stringToClassMapping,0,Provides a mapping between entity classes and a string
field_75626_c,classToStringMapping,0,Provides a mapping between a string and an entity classes
field_75627_a,entityEggs,0,This is a HashMap of the Creative Entity Eggs/Spawners.
field_75643_f,update,0,
field_75644_d,posZ,0,
field_75645_e,speed,0,The speed at which the entity should move
field_75646_b,posX,0,
field_75647_c,posY,0,
field_75648_a,entity,0,The EntityLiving that is being moved
field_75653_f,posY,0,
field_75654_g,posZ,0,
field_75655_d,isLooking,0,Whether or not the entity is trying to look at something.
field_75656_e,posX,0,
field_75657_b,deltaLookYaw,0,The amount of change that is made each update for an entity facing a direction.
field_75658_c,deltaLookPitch,0,The amount of change that is made each update for an entity facing a direction.
field_75659_a,entity,0,
field_75662_b,isJumping,0,
field_75663_a,entity,0,
field_75668_a,theLiving,0,Instance of EntityLiving.
field_75675_d,watched,0,
field_75676_b,dataValueId,0,id of max 31
field_75677_c,watchedObject,0,
field_75678_a,objectType,0,
field_75694_d,lock,0,
field_75695_b,watchedObjects,0,
field_75696_c,objectChanged,0,true if one or more object was changed
field_75697_a,dataTypes,0,
field_75699_D,offsetX,0,
field_75700_E,offsetY,0,
field_75702_A,title,0,Painting Title.
field_75703_B,sizeX,0,
field_75704_C,sizeY,0,
field_75728_z,maxArtTitleLength,0,Holds the maximum length of paintings art title.
field_75731_b,priority,0,Priority of the EntityAIBase
field_75733_a,action,0,The EntityAIBase object.
field_75737_d,savedIOCounter,0,
field_75738_e,isThreadWaiting,0,
field_75739_b,threadedIOQueue,0,
field_75740_c,writeQueuedCounter,0,
field_75741_a,threadedIOInstance,0,Instance of ThreadedFileIOBase
field_75748_d,idCounts,0,Map of MapDataBase id String prefixes ('map' etc) to max known unique Short id (the 0 part etc) for that prefix
field_75749_b,loadedDataMap,0,Map of item data String id to loaded MapDataBases
field_75750_c,loadedDataList,0,List of loaded MapDataBases.
field_75751_a,saveHandler,0,
field_75767_f,saveDirectoryName,0,The directory name of the world
field_75768_d,mapDataDir,0,
field_75769_e,initializationTime,0,The time in milliseconds when this field was initialized. Stored in the session lock file.
field_75770_b,worldDirectory,0,The directory in which to save world data.
field_75771_c,playersDirectory,0,The directory in which to save player data.
field_75778_d,tickCount,0,
field_75779_e,tickRate,0,
field_75780_b,executingTaskEntries,0,A list of EntityAITaskEntrys that are currently being executed.
field_75781_c,theProfiler,0,Instance of Profiler.
field_75782_a,taskEntries,0,A list of EntityAITaskEntrys in EntityAITasks.
field_75791_f,theEnumGameType,0,Instance of EnumGameType.
field_75792_g,hardcore,0,
field_75793_d,sizeOnDisk,0,
field_75794_e,requiresConversion,0,
field_75795_b,displayName,0,the displayed name of this save file
field_75796_c,lastTimePlayed,0,
field_75797_a,fileName,0,the file name of this save
field_75798_h,cheatsEnabled,0,
field_75808_a,savesDirectory,0,Reference to the File object representing the directory for the world saves
field_75825_d,chunkSaveLocation,0,Save directory for chunks using the Anvil format
field_75826_b,pendingAnvilChunksCoordinates,0,
field_75827_c,syncLockObject,0,
field_75828_a,chunksToRemove,0,
field_75833_f,distanceToNext,0,The linear distance to the next point
field_75834_g,distanceToTarget,0,The distance to the target
field_75835_d,index,0,The index of this point in its assigned path
field_75836_e,totalPathDistance,0,The distance along the path to this point
field_75837_b,yCoord,0,The y coordinate of this point
field_75838_c,zCoord,0,The z coordinate of this point
field_75839_a,xCoord,0,The x coordinate of this point
field_75840_j,hash,0,A hash of the coordinates used to identify this point
field_75841_h,previous,0,The point preceding this in its assigned path
field_75842_i,isFirst,0,Indicates this is the origin
field_75851_b,count,0,The number of points in this path
field_75852_a,pathPoints,0,Contains the points in this path
field_75862_f,isMovementBlockAllowed,0,should the PathFinder disregard BlockMovement type materials in its path
field_75863_g,isPathingInWater,0,
field_75864_d,pathOptions,0,Selection of path points to add to the path
field_75865_e,isWoddenDoorAllowed,0,should the PathFinder go through wodden door blocks
field_75866_b,path,0,The path being generated
field_75867_c,pointMap,0,The points in the path
field_75868_a,worldMap,0,Used to find obstacles
field_75869_h,canEntityDrown,0,tells the FathFinder to not stop pathing underwater
field_75882_b,currentPathIndex,0,PathEntity Array Index the Entity is currently targeting
field_75883_c,pathLength,0,The total length of the path
field_75884_a,points,0,The actual points in the path
field_75906_d,baseSeed,0,base seed to the LCG prng provided via the constructor
field_75907_b,worldGenSeed,0,seed from World#getWorldSeed that is used in the LCG prng
field_75908_c,chunkSeed,0,"final part of the LCG prng that uses the chunk X, Z coords along with the other two seeds to generate pseudorandom numbers"
field_75909_a,parent,0,parent GenLayer that was provided via the constructor
field_75928_D,objectCraftStats,0,Tracks the number of items a given block or item has been crafted.
field_75929_E,objectUseStats,0,Tracks the number of times a given block or item has been used.
field_75930_F,objectBreakStats,0,Tracks the number of times a given block or item has been broken.
field_75932_A,playerKillsStat,0,counts the number of times you've killed a player
field_75933_B,fishCaughtStat,0,
field_75934_C,mineBlockStatArray,0,
field_75938_d,itemStats,0,
field_75939_e,objectMineStats,0,Tracks the number of times a given block or item has been mined.
field_75940_b,allStats,0,
field_75941_c,generalStats,0,
field_75942_a,oneShotStats,0,Tracks one-off stats.
field_75943_n,distanceFallenStat,0,the distance you have fallen
field_75944_o,distanceClimbedStat,0,the distance you've climbed
field_75945_l,distanceWalkedStat,0,distance you've walked
field_75946_m,distanceSwumStat,0,distance you have swam
field_75947_j,leaveGameStat,0,number of times you've left a game
field_75948_k,minutesPlayedStat,0,number of minutes you have played
field_75951_w,damageDealtStat,0,the amount of damage you've dealt
field_75952_v,dropStat,0,the distance you've dropped (or times you've fallen?)
field_75953_u,jumpStat,0,the times you've jumped
field_75954_t,distanceByPigStat,0,the distance you've traveled by pig
field_75955_s,distanceByBoatStat,0,the distance you've traveled by boat
field_75956_r,distanceByMinecartStat,0,the distance you've traveled by minecart
field_75957_q,distanceDoveStat,0,the distance you've dived
field_75958_p,distanceFlownStat,0,the distance you've flown
field_75959_z,mobKillsStat,0,the number of mobs you have killed
field_75960_y,deathsStat,0,the number of times you have died
field_75961_x,damageTakenStat,0,the amount of damage you have taken
field_75972_f,isIndependent,0,
field_75974_d,decimalFormat,0,
field_75975_e,statId,0,The Stat ID
field_75976_b,type,0,
field_75977_c,numberFormat,0,
field_75978_a,statName,0,The Stat name
field_75979_j,distanceStatType,0,
field_75980_h,simpleStatType,0,
field_75981_i,timeStatType,0,
field_75998_D,enchantments,0,Is the 'Enchanter' achievement
field_75999_E,overkill,0,
field_76000_F,bookcase,0,Is the 'Librarian' achievement
field_76001_A,potion,0,Is the 'Local Brewery' achievement
field_76002_B,theEnd,0,Is the 'The End?' achievement
field_76003_C,theEnd2,0,Is the 'The End.' achievement
field_76004_f,openInventory,0,Is the 'open inventory' achievement.
field_76005_g,mineWood,0,Is the 'getting wood' achievement.
field_76006_d,maxDisplayRow,0,Is the biggest row used to display a achievement on the GUI.
field_76007_e,achievementList,0,Holds a list of all registered achievements.
field_76008_b,minDisplayRow,0,Is the smallest row used to display a achievement on the GUI.
field_76009_c,maxDisplayColumn,0,Is the biggest column used to display a achievement on the GUI.
field_76010_a,minDisplayColumn,0,Is the smallest column used to display a achievement on the GUI.
field_76011_n,bakeCake,0,Is the 'the lie' achievement.
field_76012_o,buildBetterPickaxe,0,Is the 'getting a upgrade' achievement.
field_76013_l,buildHoe,0,Is the 'time to farm' achievement.
field_76014_m,makeBread,0,Is the 'bake bread' achievement.
field_76015_j,buildFurnace,0,Is the 'hot topic' achievement.
field_76016_k,acquireIron,0,Is the 'acquire hardware' achievement.
field_76017_h,buildWorkBench,0,Is the 'benchmarking' achievement.
field_76018_i,buildPickaxe,0,Is the 'time to mine' achievement.
field_76019_w,diamonds,0,Is the 'DIAMONDS!' achievement
field_76020_v,snipeSkeleton,0,The achievement for killing a Skeleton from 50 meters aways.
field_76021_u,flyPig,0,Is the 'when pig fly' achievement.
field_76022_t,killCow,0,is the 'cow tipper' achievement.
field_76023_s,killEnemy,0,Is the 'monster hunter' achievement.
field_76024_r,buildSword,0,Is the 'time to strike' achievement.
field_76025_q,onARail,0,Is the 'on a rail' achievement
field_76026_p,cookFish,0,Is the 'delicious fish' achievement.
field_76027_z,blazeRod,0,Is the 'Into Fire' achievement
field_76028_y,ghast,0,Is the 'Return to Sender' achievement
field_76029_x,portal,0,Is the 'We Need to Go Deeper' achievement
field_76032_d,slotHash,0,The id of the hash slot computed from the hash
field_76033_b,valueEntry,0,The object stored in this entry
field_76034_c,nextEntry,0,The next entry in this slot
field_76035_a,hashEntry,0,The hash code of this entry
field_76050_f,keySet,0,The set of all the keys stored in this MCHash object
field_76051_d,growFactor,0,The scale factor used to determine when to grow the table
field_76052_e,versionStamp,0,A serial stamp used to mark changes
field_76053_b,count,0,The number of items stored in this map
field_76054_c,threshold,0,The grow threshold
field_76055_a,slots,0,An array of HashEntries representing the heads of hash slot lists
field_76094_f,worldTime,0,"The current world time in ticks, ranging from 0 to 23999."
field_76095_g,lastTimePlayed,0,The last time the player was in this world.
field_76096_d,spawnY,0,The spawn zone position Y coordinate.
field_76097_e,spawnZ,0,The spawn zone position Z coordinate.
field_76098_b,terrainType,0,
field_76099_c,spawnX,0,The spawn zone position X coordinate.
field_76100_a,randomSeed,0,Holds the seed of the currently world.
field_76101_n,rainTime,0,Number of ticks until next rain.
field_76102_o,thundering,0,Is thunderbolts failing now?
field_76103_l,saveVersion,0,"Introduced in beta 1.3, is the save version for future control."
field_76104_m,raining,0,"True if it's raining, false otherwise."
field_76105_j,dimension,0,
field_76106_k,levelName,0,The name of the save defined at world creation.
field_76107_h,sizeOnDisk,0,"The size of entire save of current world on the disk, isn't exactly."
field_76108_i,playerTag,0,
field_76109_u,initialized,0,
field_76110_t,allowCommands,0,
field_76111_s,hardcore,0,Hardcore mode flag
field_76112_r,mapFeaturesEnabled,0,Whether the map features (e.g. strongholds) generation is enabled or disabled.
field_76113_q,theGameType,0,The Game Type.
field_76114_p,thunderTime,0,Number of ticks untils next thunderbolt.
field_76117_a,internalMap,0,
field_76144_a,SIN_TABLE,0,"A table of sin values computed from 0 (inclusive) to 2*pi (exclusive), with steps of 2*PI / 65536."
field_76147_d,hash,0,
field_76148_b,value,0,the value held by the hash at the specified key
field_76149_c,nextEntry,0,the next hashentry in the table
field_76150_a,key,0,the key as a long (for playerInstances it is the x in the most significant 32 bits and then y)
field_76165_d,percentUseable,0,percent of the hasharray that can be used without hash colliding probably
field_76166_e,modCount,0,count of times elements have been added/removed
field_76167_b,numHashElements,0,the number of elements in the hash array
field_76168_c,capacity,0,the maximum amount of elements in the hash (probably 3/4 the size due to meh hashing function)
field_76169_a,hashArray,0,the array of all elements in the hash
field_76189_a,dirty,0,Whether this MapDataBase needs saving to disk.
field_76190_i,mapName,0,The name of the map data nbt
field_76205_f,ticksUntilPlayerLocationMapUpdate,0,
field_76206_g,lastPlayerLocationOnMap,0,a cache of the result from getPlayersOnMap so that it is not resent when nothing changes
field_76208_e,currentRandomNumber,0,"updated by x = mod(x*11,128) +1  x-1 is used to index field_76209_b and field_76210_c"
field_76211_a,entityplayerObj,0,Reference for EntityPlayer object in MapInfo
field_76212_d,iconRotation,0,
field_76214_b,centerX,0,
field_76215_c,centerZ,0,
field_76216_a,iconSize,0,
