field_72305_c,listAABB,0,List of AABB stored in this Pool
field_72306_a,maxNumCleans,0,"Maximum number of times the pool can be ""cleaned"" before the list is shrunk"
field_72307_f,hitVec,0,The vector position of the hit
field_72308_g,entityHit,0,The hit entity
field_72309_d,blockZ,0,z coordinate of the block ray traced against
field_72310_e,sideHit,0,"Which side was hit. If its -1 then it went the full length of the ray trace. Bottom = 0, Top = 1, East = 2, West = 3, North = 4, South = 5."
field_72311_b,blockX,0,x coordinate of the block ray traced against
field_72312_c,blockY,0,y coordinate of the block ray traced against
field_72313_a,typeOfHit,0,"What type of ray trace hit was this? 0 = block, 1 = entity"
field_72334_f,maxZ,0,
field_72335_g,theAABBLocalPool,0,ThreadLocal AABBPool
field_72336_d,maxX,0,
field_72337_e,maxY,0,
field_72338_b,minY,0,
field_72339_c,minZ,0,
field_72340_a,minX,0,
field_72346_f,resetCount,0,
field_72347_d,nextFreeSpace,0,"The number of elements we consider ""in the pool"".  Elements already in the backing store whose indices are at or above this value may have their components reset at any time.  TODO: this variable should really be named ""poolSize"", but I'm not renaming it right now in case any mods are actually (inappropriately) using it instead of using the accessor method.."
field_72348_e,maximumSizeSinceLastTruncation,0,
field_72349_b,minimumSize,0,
field_72350_c,vec3Cache,0,items at and above nextFreeSpace are assumed to be available
field_72351_a,truncateArrayResetThreshold,0,
field_72400_f,mcServer,0,Reference to the MinecraftServer object.
field_72401_g,bannedPlayers,0,
field_72402_d,viewDistance,0,
field_72403_e,dateFormat,0,
field_72404_b,playerEntityList,0,A list of player entities that exist on this server.
field_72405_c,maxPlayers,0,The maximum number of players that can be connected at a time.
field_72407_n,commandsAllowedForAll,0,True if all players are allowed to use commands (cheats).
field_72408_o,playerPingIndex,0,"index into playerEntities of player to ping, updated every tick; currently hardcoded to max at 200 players"
field_72409_l,whiteListEnforced,0,Server setting to only allow OPs and whitelisted players to join the server.
field_72410_m,gameType,0,
field_72411_j,whiteListedPlayers,0,The Set of all whitelisted players.
field_72412_k,playerNBTManagerObj,0,Reference to the PlayerNBTManager object.
field_72413_h,bannedIPs,0,
field_72414_i,ops,0,A set containing the OPs.
field_72416_e,hostPlayerData,0,"Holds the NBT data for the host player's save file, so this can be written to level.dat."
field_72447_d,myVec3LocalPool,0,
field_72448_b,yCoord,0,Y coordinate of Vec3D
field_72449_c,zCoord,0,Z coordinate of Vec3D
field_72450_a,xCoord,0,X coordinate of Vec3D
field_72696_f,xzDirectionsConst,0,"x, z direction vectors: east, south, west, north"
field_72697_d,chunkWatcherWithPlayers,0,"contains a PlayerInstance for every chunk they can see. the ""player instance"" cotains a list of all players who can also that chunk"
field_72698_e,playerViewRadius,0,Number of chunks the server sends to the client. Valid 3<=x<=15. In server.properties.
field_72699_b,players,0,players in the current instance
field_72700_c,playerInstances,0,A map of chunk position (two ints concatenated into a long) to PlayerInstance
field_72701_a,theWorldServer,0,
field_72737_D,maxBlockZ,0,Maximum block Z
field_72738_E,damagedBlocks,0,Stores blocks currently being broken. Key is entity ID of the thing doing the breaking. Value is a DestroyBlockProgress
field_72739_F,renderDistanceChunks,0,
field_72740_G,renderEntitiesStartupCounter,0,Render entities startup counter (init value=2)
field_72741_A,minBlockZ,0,Minimum block Z
field_72742_B,maxBlockX,0,Maximum block X
field_72743_C,maxBlockY,0,Maximum block Y
field_72744_L,renderersBeingClipped,0,How many renderers are being clipped by the frustrum this frame
field_72745_M,renderersBeingOccluded,0,How many renderers are being occluded this frame
field_72746_N,renderersBeingRendered,0,How many renderers are actually being rendered this frame
field_72747_O,renderersSkippingRenderPass,0,How many renderers are skipping rendering due to not having a render pass this frame
field_72748_H,countEntitiesTotal,0,Count entities total
field_72749_I,countEntitiesRendered,0,Count entities rendered
field_72750_J,countEntitiesHidden,0,Count entities hidden
field_72751_K,renderersLoaded,0,How many renderers are loaded this frame that try to be rendered
field_72752_Q,worldRenderersCheckIndex,0,World renderers check index
field_72753_P,dummyRenderInt,0,Dummy render int
field_72754_S,allRenderLists,0,All render lists (fixed length 4)
field_72755_R,glRenderLists,0,List of OpenGL lists for the current render pass
field_72756_f,prevSortZ,0,Previous Z position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_72757_g,frustumCheckOffset,0,The offset used to determine if a renderer is one of the sixteenth that are being updated this frame
field_72758_d,prevSortX,0,Previous x position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_72759_e,prevSortY,0,Previous y position when the renderers were sorted. (Once the distance moves more than 4 units they will be resorted)
field_72761_c,occlusionResult,0,Occlusion query result
field_72763_n,renderChunksTall,0,
field_72764_o,renderChunksDeep,0,
field_72765_l,worldRenderers,0,
field_72766_m,renderChunksWide,0,
field_72767_j,worldRenderersToUpdate,0,
field_72768_k,sortedWorldRenderers,0,
field_72769_h,theWorld,0,
field_72770_i,renderEngine,0,The RenderEngine instance used by RenderGlobal
field_72771_w,glSkyList,0,OpenGL sky list
field_72772_v,starGLCallList,0,The star GL Call list
field_72773_u,cloudTickCounter,0,counts the cloud render updates. Used with mod to stagger some updates
field_72774_t,occlusionEnabled,0,Is occlusion testing enabled
field_72775_s,glOcclusionQueryBase,0,OpenGL occlusion query base
field_72777_q,mc,0,A reference to the Minecraft object.
field_72778_p,glRenderListBase,0,OpenGL render lists base
field_72779_z,minBlockY,0,Minimum block Y
field_72780_y,minBlockX,0,Minimum block X
field_72781_x,glSkyList2,0,OpenGL sky list 2
field_72782_b,theWorldServer,0,The WorldServer object.
field_72783_a,mcServer,0,Reference to the MinecraftServer object.
field_72792_d,entityViewDistance,0,
field_72793_b,trackedEntities,0,"List of tracked entities, used for iteration operations on tracked entities."
field_72794_c,trackedEntityIDs,0,
field_72795_a,theWorld,0,
field_72814_d,isEmpty,0,True if the chunk cache is empty.
field_72815_e,worldObj,0,Reference to the World object.
field_72816_b,chunkZ,0,
field_72817_c,chunkArray,0,
field_72818_a,chunkX,0,
field_72982_D,villageCollectionObj,0,
field_72983_E,villageSiegeObj,0,
field_72984_F,theProfiler,0,
field_72985_G,spawnHostileMobs,0,indicates if enemies are spawned or not
field_72986_A,worldInfo,0,"holds information about a world (size on disk, time, spawn point, seed, ...)"
field_72987_B,findingSpawnPoint,0,Boolean that is set to true when trying to find a spawn point
field_72988_C,mapStorage,0,
field_72990_M,ambientTickCountdown,0,number of ticks until the next random ambients play
field_72992_H,spawnPeacefulMobs,0,A flag indicating whether we should spawn peaceful mobs.
field_72993_I,activeChunkSet,0,Positions to update
field_72994_J,lightUpdateBlockList,0,"is a temporary list of blocks and light values used when updating light levels. Holds up to 32x32x32 blocks (the maximum influence of a light source.) Every element is a packed bit value: 0000000000LLLLzzzzzzyyyyyyxxxxxx. The 4-bit L is a light level used when darkening blocks. 6-bit numbers x, y and z represent the block's offset from the original block, plus 32 (i.e. value of 31 would mean a -1 offset"
field_72995_K,isRemote,0,"This is set to true for client worlds, and false for server worlds."
field_72996_f,loadedEntityList,0,A list of all Entities in all currently-loaded chunks
field_72997_g,unloadedEntityList,0,
field_72998_d,collidingBoundingBoxes,0,
field_72999_e,scheduledUpdatesAreImmediate,0,boolean; if true updates scheduled by scheduleBlockUpdate happen immediately
field_73001_c,cloudColour,0,
field_73003_n,prevRainingStrength,0,
field_73004_o,rainingStrength,0,
field_73005_l,updateLCG,0,"Contains the current Linear Congruential Generator seed for block updates. Used with an A value of 3 and a C value of 0x3c6ef35f, producing a highly planar series of values ill-suited for choosing random blocks in a 16x128x16 field."
field_73006_m,DIST_HASH_MAGIC,0,magic number used to generate fast random numbers for 3d distribution within a chunk
field_73007_j,weatherEffects,0,a list of all the lightning entities
field_73008_k,skylightSubtracted,0,How much light is subtracted from full daylight
field_73010_i,playerEntities,0,Array list of players in the world.
field_73011_w,provider,0,The WorldProvider instance that World uses.
field_73012_v,rand,0,RNG for World.
field_73013_u,difficultySetting,0,Option > Difficulty setting (0 - 3)
field_73016_r,lastLightningBolt,0,Set to 2 whenever a lightning bolt is generated in SSP. Decrements if > 0 in updateWeather(). Value appears to be unused.
field_73017_q,thunderingStrength,0,
field_73018_p,prevThunderingStrength,0,
field_73019_z,saveHandler,0,
field_73020_y,chunkProvider,0,Handles chunk operations and caching
field_73021_x,worldAccesses,0,
field_73032_d,entityList,0,"Contains all entities for this client, both spawned and non-spawned."
field_73033_b,clientChunkProvider,0,The ChunkProviderClient instance
field_73034_c,entityHashSet,0,The hash set of entities handled by this client. Uses the entity's ID as the hash set's key.
field_73035_a,sendQueue,0,The packets that need to be sent to the server.
field_73036_L,entitySpawnQueue,0,Contains all entities for this client that were not spawned due to a non-present chunk. The game will attempt to spawn up to 10 pending entities with each subsequent tick until the spawn queue is empty.
field_73037_M,mc,0,
field_73038_N,previousActiveChunkSet,0,
field_73058_d,disableLevelSaving,0,Whether level saving is disabled or not
field_73059_b,theChunkProviderServer,0,
field_73061_a,mcServer,0,
field_73062_L,theEntityTracker,0,
field_73063_M,thePlayerManager,0,
field_73064_N,pendingTickListEntriesHashSet,0,
field_73065_O,pendingTickListEntriesTreeSet,0,All work to do in future ticks.
field_73066_T,entityIdMap,0,An IntHashMap of entity IDs (integers) to their Entity objects.
field_73068_P,allPlayersSleeping,0,is false if there are no players
field_73069_S,bonusChestContent,0,
field_73071_a,demoWorldSettings,0,
field_73072_L,demoWorldSeed,0,
field_73086_f,partiallyDestroyedBlockX,0,
field_73087_g,partiallyDestroyedBlockY,0,
field_73088_d,isDestroyingBlock,0,True if the player is destroying a block
field_73089_e,initialDamage,0,
field_73090_b,thisPlayerMP,0,The EntityPlayerMP object that this object is connected to.
field_73091_c,gameType,0,
field_73092_a,theWorld,0,The world object that this object is connected to.
field_73093_n,initialBlockDamage,0,
field_73094_o,durabilityRemainingOnBlock,0,
field_73095_l,posY,0,
field_73096_m,posZ,0,
field_73097_j,receivedFinishDiggingPacket,0,"Set to true when the ""finished destroying block"" packet is received but the block wasn't fully damaged yet. The block will not be destroyed while this is false."
field_73098_k,posX,0,
field_73099_h,partiallyDestroyedBlockZ,0,
field_73100_i,curblockDamage,0,
field_73103_d,demoTimeExpired,0,
field_73111_d,partialBlockZ,0,
field_73112_e,partialBlockProgress,0,damage ranges from 1 to 10. -1 causes the client to delete the partial block renderer.
field_73113_b,partialBlockX,0,
field_73114_c,partialBlockY,0,
field_73115_a,miningPlayerEntId,0,"entity ID of the player associated with this partially destroyed Block. Used to identify the Blocks in the client Renderer, max 1 per player on a server"
field_73126_f,lastScaledZPosition,0,
field_73127_g,lastYaw,0,
field_73128_d,lastScaledXPosition,0,
field_73129_e,lastScaledYPosition,0,
field_73130_b,blocksDistanceThreshold,0,
field_73131_c,updateFrequency,0,check for sync when ticks % updateFrequency==0
field_73132_a,myEntity,0,
field_73133_n,playerEntitiesUpdated,0,
field_73134_o,trackingPlayers,0,Holds references to all the players that are currently receiving position updates for this entity.
field_73135_l,motionZ,0,
field_73136_m,ticks,0,
field_73137_j,motionX,0,
field_73138_k,motionY,0,
field_73139_h,lastPitch,0,
field_73140_i,lastHeadMotion,0,
field_73141_v,ridingEntity,0,
field_73142_u,ticksSinceLastForcedTeleport,0,"every 400 ticks a  full teleport packet is sent, rather than just a ""move me +x"" command, so that position remains fully synced."
field_73143_t,sendVelocityUpdates,0,
field_73144_s,isDataInitialized,0,set to true on first sendLocationToClients
field_73145_r,posZ,0,
field_73146_q,posY,0,
field_73147_p,posX,0,
field_73161_b,random,0,
field_73163_a,worldObj,0,
field_73167_f,noiseData3,0,
field_73168_g,noiseData4,0,
field_73169_d,noiseData1,0,
field_73170_e,noiseData2,0,
field_73171_b,netherNoiseGen7,0,
field_73172_c,genNetherBridge,0,
field_73173_a,netherNoiseGen6,0,
field_73174_n,netherrackExculsivityNoiseGen,0,Determines whether something other than nettherack can be generated at a location
field_73175_o,worldObj,0,Is the world that the nether is getting generated.
field_73176_l,netherNoiseGen3,0,
field_73177_m,slowsandGravelNoiseGen,0,Determines whether slowsand or gravel can be generated at a location
field_73178_j,netherNoiseGen1,0,A NoiseGeneratorOctaves used in generating nether terrain
field_73179_k,netherNoiseGen2,0,
field_73180_h,noiseData5,0,
field_73181_i,hellRNG,0,
field_73182_t,netherCaveGenerator,0,
field_73183_s,netherrackExclusivityNoise,0,Holds the noise used to determine whether something other than netherrack can be generated at a location
field_73184_r,gravelNoise,0,
field_73185_q,slowsandNoise,0,Holds the noise used to determine whether slowsand can be generated at a location
field_73186_p,noiseField,0,
field_73190_f,noiseData4,0,
field_73191_g,noiseData5,0,
field_73192_d,noiseData2,0,
field_73193_e,noiseData3,0,
field_73194_b,noiseGen5,0,
field_73195_c,noiseData1,0,
field_73196_a,noiseGen4,0,
field_73197_n,densities,0,
field_73198_o,biomesForGeneration,0,The biomes that are used to generate the chunk
field_73199_l,noiseGen3,0,
field_73200_m,endWorld,0,
field_73201_j,noiseGen1,0,
field_73202_k,noiseGen2,0,
field_73204_i,endRNG,0,
field_73212_b,noiseGen6,0,A NoiseGeneratorOctaves used in generating terrain
field_73213_c,mobSpawnerNoise,0,
field_73214_a,noiseGen5,0,A NoiseGeneratorOctaves used in generating terrain
field_73220_k,rand,0,RNG.
field_73223_w,mineshaftGenerator,0,Holds Mineshaft Generator
field_73224_v,villageGenerator,0,Holds Village Generator
field_73225_u,strongholdGenerator,0,Holds Stronghold Generator
field_73226_t,caveGenerator,0,
field_73227_s,stoneNoise,0,
field_73229_q,mapFeaturesEnabled,0,are map structures going to be generated (e.g. strongholds)
field_73230_p,worldObj,0,Reference to the World object.
field_73231_z,biomesForGeneration,0,The biomes that are used to generate the chunk
field_73232_y,ravineGenerator,0,Holds ravine generator
field_73233_x,scatteredFeatureGenerator,0,
field_73235_d,worldObj,0,Reference to the World object.
field_73236_b,chunkMapping,0,The mapping between ChunkCoordinates and Chunks that ChunkProviderClient maintains.
field_73237_c,chunkListing,0,"This may have been intended to be an iterable version of all currently loaded chunks (MultiplayerChunkCache), with identical contents to chunkMapping's values. However it is never actually added to."
field_73238_a,blankChunk,0,The completely empty chunk used by ChunkProviderClient when field_73236_b doesn't contain the requested coordinates.
field_73244_f,loadedChunkHashMap,0,
field_73245_g,loadedChunks,0,
field_73246_d,currentChunkProvider,0,
field_73247_e,currentChunkLoader,0,
field_73248_b,chunksToUnload,0,"used by unload100OldestChunks to iterate the loadedChunkHashMap for unload (underlying assumption, first in, first out)"
field_73249_c,defaultEmptyChunk,0,
field_73250_a,loadChunkOnProvideRequest,0,"if this is false, the defaultEmptyChunk will be returned by the provider"
field_73251_h,worldObj,0,
field_73260_f,flagsYAreasToUpdate,0,Integer field where each bit means to make update 16x16x16 division of chunk (from bottom).
field_73262_e,numberOfTilesToUpdate,0,
field_73263_b,playersWatchingChunk,0,
field_73264_c,chunkLocation,0,note: this is final
field_73265_a,thePlayerManager,0,
field_73692_f,banEndDate,0,
field_73693_g,reason,0,
field_73694_d,banStartDate,0,
field_73695_e,bannedBy,0,
field_73697_c,username,0,
field_73698_a,dateFormat,0,
field_73713_b,fileName,0,
field_73714_c,listActive,0,set to true if not singlePlayer
field_73715_a,theBanList,0,
field_73716_a,theServer,0,Instance of MinecraftServer.
field_73725_b,mc,0,A reference to the Minecraft object.
field_73726_c,currentlyDisplayedText,0,The text currently displayed (i.e. the argument to the last call to printText or func_73722_d)
field_73735_i,zLevel,0,
field_73837_f,updateCounter,0,
field_73838_g,recordPlaying,0,The string specifying which record music is playing
field_73839_d,mc,0,
field_73840_e,persistantChatGUI,0,ChatGUI instance that retains all previous chat data
field_73841_b,itemRenderer,0,
field_73842_c,rand,0,
field_73843_a,prevVignetteBrightness,0,Previous frame vignette brightness (slowly changes by 1% each frame)
field_73844_j,recordIsPlaying,0,
field_73845_h,recordPlayingUpFor,0,How many ticks the record playing message will be displayed
field_73973_d,buttonResetDemo,0,
field_73974_b,updateCounter,0,Counts the number of screen updates.
field_73975_c,splashText,0,The splash message.
field_73976_a,rand,0,The RNG used by the Main Menu Screen.
field_73977_n,viewportTexture,0,Texture allocated for the current viewport of the main menu's panorama background.
field_73978_o,titlePanoramaPaths,0,An array of all the paths to the panorama pictures.
field_73979_m,panoramaTimer,0,"Timer used to rotate the panorama, increases every tick."
field_74267_a,mcServer,0,Reference to the MinecraftServer object.
field_74272_a,mcServer,0,Reference to the MinecraftServer object.
field_74274_a,mcServer,0,Reference to the MinecraftServer object.
field_74276_f,lastHRTime,0,"The time reported by the high-resolution clock at the last call of updateTimer(), in seconds"
field_74277_g,lastSyncSysClock,0,"The time reported by the system clock at the last sync, in milliseconds"
field_74278_d,timerSpeed,0,A multiplier to make the timer (and therefore the game) go faster or slower.  0.5 makes the game run at half-speed.
field_74279_e,elapsedPartialTicks,0,"How much time has elapsed since the last tick, in ticks (range: 0.0 - 1.0)."
field_74280_b,elapsedTicks,0,"How many full ticks have turned over since the last call to updateTimer(), capped at 10."
field_74281_c,renderPartialTicks,0,"How much time has elapsed since the last tick, in ticks, for use by display rendering routines (range: 0.0 - 1.0).  This field is frozen if the display is paused to eliminate jitter."
field_74282_a,ticksPerSecond,0,The number of timer ticks per second of real time
field_74283_j,timeSyncAdjustment,0,"A ratio used to sync the high-resolution clock to the system clock, updated once per second"
field_74284_h,lastSyncHRClock,0,"The time reported by the high-resolution clock at the last sync, in milliseconds"
field_74286_b,username,0,
field_74293_b,pixelBuffer,0,A buffer to hold pixel values returned by OpenGL.
field_74294_c,pixelValues,0,The built-up array that contains all the pixel values returned by OpenGL.
field_74295_a,dateFormat,0,
field_74310_D,keyBindChat,0,
field_74311_E,keyBindSneak,0,
field_74312_F,keyBindAttack,0,
field_74313_G,keyBindUseItem,0,
field_74314_A,keyBindJump,0,
field_74316_C,keyBindDrop,0,
field_74317_L,mc,0,
field_74318_M,difficulty,0,
field_74319_N,hideGUI,0,
field_74320_O,thirdPersonView,0,
field_74321_H,keyBindPlayerList,0,
field_74322_I,keyBindPickBlock,0,
field_74323_J,keyBindCommand,0,
field_74324_K,keyBindings,0,
field_74325_U,debugCamEnable,0,
field_74326_T,smoothCamera,0,Smooth Camera Toggle
field_74327_W,debugCamRate,0,Change rate for debug camera
field_74328_V,noclipRate,0,No clipping movement rate
field_74329_Q,showDebugProfilerChart,0,
field_74330_P,showDebugInfo,0,true if debug info should be displayed instead of version
field_74331_S,noclip,0,No clipping for singleplayer
field_74332_R,lastServer,0,The lastServer string.
field_74333_Y,gammaSetting,0,
field_74334_X,fovSetting,0,
field_74335_Z,guiScale,0,GUI scale
field_74336_f,viewBobbing,0,
field_74337_g,anaglyph,0,
field_74338_d,invertMouse,0,
field_74341_c,mouseSensitivity,0,
field_74343_n,chatVisibility,0,
field_74344_o,chatColours,0,
field_74345_l,clouds,0,Clouds flag
field_74347_j,fancyGraphics,0,
field_74348_k,ambientOcclusion,0,Smooth Lighting
field_74349_h,advancedOpengl,0,Advanced OpenGL
field_74350_i,limitFramerate,0,
field_74351_w,keyBindForward,0,
field_74352_v,enableVsync,0,
field_74353_u,fullScreen,0,
field_74354_ai,optionsFile,0,
field_74355_t,snooperEnabled,0,
field_74356_s,serverTextures,0,
field_74357_r,chatOpacity,0,
field_74358_q,chatLinksPrompt,0,
field_74359_p,chatLinks,0,
field_74362_aa,particleSetting,0,"Determines amount of particles. 0 = All, 1 = Decreased, 2 = Minimal"
field_74363_ab,language,0,Game settings language
field_74364_ag,PARTICLES,0,
field_74366_z,keyBindRight,0,
field_74367_ae,GUISCALES,0,GUI scale values
field_74368_y,keyBindBack,0,
field_74370_x,keyBindLeft,0,
field_74375_b,deltaY,0,Mouse delta Y this frame
field_74377_a,deltaX,0,Mouse delta X this frame
field_74385_A,enumFloat,0,
field_74386_B,enumBoolean,0,
field_74387_C,enumString,0,
field_74421_a,mc,0,Reference to the Minecraft object.
field_74500_a,mc,0,Reference to the Minecraft object.
field_74503_a,mc,0,Reference to the Minecraft object.
field_74512_d,keyCode,0,
field_74513_e,pressed,0,because _303 wanted me to call it that(Caironater)
field_74514_b,hash,0,
field_74515_c,keyDescription,0,
field_74516_a,keybindArray,0,
field_74522_a,colorBuffer,0,Float buffer used to set OpenGL material colors
field_74530_b,listDummy,0,
field_74531_a,mapDisplayLists,0,
field_74532_a,mc,0,A reference to the Minecraft object.
field_74536_a,mc,0,Minecraft instance
field_74541_b,lineString,0,
field_74542_c,chatLineID,0,"int value to refer to existing Chat Lines, can be 0 which means unreferrable"
field_74543_a,updateCounterCreated,0,GUI Update Counter value this Line was created at
field_74586_f,rotationZ,0,The Z component of the entity's yaw rotation
field_74587_g,rotationYZ,0,The Y component (scaled along the Z axis) of the entity's pitch rotation
field_74588_d,rotationX,0,The X component of the entity's yaw rotation
field_74589_e,rotationXZ,0,The combined X and Z components of the entity's pitch rotation
field_74590_b,objectY,0,The calculated view object Y coordinate
field_74591_c,objectZ,0,The calculated view object Z coordinate
field_74592_a,objectX,0,The calculated view object X coordinate
field_74593_l,objectCoords,0,The computed view object coordinates
field_74594_j,modelview,0,The current GL modelview matrix
field_74595_k,projection,0,The current GL projection matrix
field_74596_h,rotationXY,0,The Y component (scaled along the X axis) of the entity's pitch rotation
field_74597_i,viewport,0,The current GL viewport
field_74746_b,tagType,0,The type byte for the tags in the list - they must all be of the same type.
field_74747_a,tagList,0,The array list containing the tags encapsulated in this list.
field_74748_a,data,0,The integer value for the tag.
field_74749_a,intArray,0,The array of saved integers
field_74750_a,data,0,The float value for the tag.
field_74751_a,data,0,The string value for the tag (cannot be empty).
field_74752_a,data,0,The short value for the tag.
field_74753_a,data,0,The long value for the tag.
field_74754_a,byteArray,0,The byte array stored in the tag.
field_74755_a,data,0,The double value for the tag.
field_74756_a,data,0,The byte value for the tag.
field_74784_a,tagMap,0,"The key-value pairs for the tag. Each key is a UTF string, each value is a tag."
field_74816_c,languageList,0,
field_74817_a,instance,0,Is the private singleton instance of StringTranslate.
field_74839_a,localizedName,0,
field_74845_a,errorObjects,0,
field_74885_f,coordBaseMode,0,switches the Coordinate System base off the Bounding Box
field_74886_g,componentType,0,The type ID of this component.
field_74887_e,boundingBox,0,
field_74896_a,villagersSpawned,0,The number of villagers that have been spawned in this component.
field_74909_b,isTallHouse,0,
field_74910_c,tablePosition,0,
field_74913_b,isRoofAccessible,0,
field_74917_c,hasMadeChest,0,
field_74918_a,villageBlacksmithChestContents,0,List of items that Village's Blacksmith chest can contain.
field_74926_d,structVillagePieceWeight,0,
field_74927_b,inDesert,0,Boolean that determines if the village is in a desert or not.
field_74928_c,terrainType,0,"World terrain type, 0 for normal, 1 for flap map"
field_74929_a,worldChunkMngr,0,
field_74931_h,structureVillageWeightedPieceList,0,"Contains List of all spawnable Structure Piece Weights. If no more Pieces of a type can be spawned, they are removed from this list"
field_74934_a,averageGroundLevel,0,
field_74937_b,scatteredFeatureSizeY,0,The size of the bounding box for this feature in the Y axis
field_74938_c,scatteredFeatureSizeZ,0,The size of the bounding box for this feature in the Z axis
field_74939_a,scatteredFeatureSizeX,0,The size of the bounding box for this feature in the X axis
field_74941_i,itemsToGenerateInTemple,0,List of items to generate in chests of Temples.
field_74942_n,junglePyramidsRandomScatteredStones,0,List of random stones to be generated in the Jungle Pyramid.
field_74943_l,junglePyramidsChestContents,0,List of Chest contents to be generated in the Jungle Pyramid chests.
field_74944_m,junglePyramidsDispenserContents,0,List of Dispenser contents to be generated in the Jungle Pyramid dispensers.
field_74949_a,roomsLinkedToTheRoom,0,List of other Mineshaft components linked to this room.
field_74952_b,isMultipleFloors,0,
field_74953_a,corridorDirection,0,
field_74955_d,sectionCount,0,A count of the different sections of this mine. The space between ceiling supports.
field_74956_b,hasSpiders,0,
field_74957_c,spawnerPlaced,0,
field_74958_a,hasRails,0,
field_74968_b,primaryWeights,0,Contains the list of valid piece weights for the set of nether bridge structure pieces.
field_74969_c,secondaryWeights,0,Contains the list of valid piece weights for the secondary set of nether bridge structure pieces.
field_74970_a,theNetherBridgePieceWeight,0,Instance of StructureNetherBridgePieceWeight.
field_74972_a,fillSeed,0,
field_74976_a,hasSpawner,0,
field_75002_c,hasMadeChest,0,
field_75003_a,strongholdChestContents,0,List of items that Stronghold chests can contain.
field_75005_a,hasSpawner,0,
field_75007_b,strongholdLibraryChestContents,0,List of items that Stronghold Library chests can contain.
field_75008_c,isLargeRoom,0,
field_75013_b,roomType,0,
field_75014_c,strongholdRoomCrossingChestContents,0,Items that could generate in the chest that is located in Stronghold Room Crossing.
field_75019_b,expandsX,0,
field_75020_c,expandsZ,0,
field_75025_b,strongholdPortalRoom,0,
field_75027_a,strongholdPieceWeight,0,
field_75038_b,rand,0,The RNG used by the MapGen classes.
field_75039_c,worldObj,0,This world object.
field_75040_a,range,0,The number of Chunks to gen-check in any given direction.
field_75053_d,structureMap,0,"Used to store a list of all structures that have been recursively generated. Used so that during recursive generation, the structure generator can avoid generating structures that intersect ones that have already been placed."
field_75054_f,terrainType,0,"World terrain type, 0 for normal, 1 for flat map"
field_75055_e,villageSpawnBiomes,0,A list of all the biomes villages can spawn in.
field_75056_f,ranBiomeCheck,0,is spawned false and set true once the defined BiomeGenBases were compared with the present ones
field_75057_g,structureCoords,0,
field_75060_e,spawnList,0,
field_75061_e,biomelist,0,
field_75065_b,selectedBlockMetaData,0,
field_75074_b,boundingBox,0,
field_75075_a,components,0,List of all StructureComponents that are part of this structure
field_75076_c,hasMoreThanTwoComponents,0,well ... thats what it does
field_75087_d,villagePiecesLimit,0,
field_75088_b,villagePieceWeight,0,
field_75089_c,villagePiecesSpawned,0,
field_75090_a,villagePieceClass,0,The Class object for the represantation of this village piece.
field_75096_f,flySpeed,0,
field_75097_g,walkSpeed,0,
field_75098_d,isCreativeMode,0,"Used to determine if creative mode is enabled, and therefore if items should be depleted on usage"
field_75099_e,allowEdit,0,Indicates whether the player is allowed to modify the surroundings
field_75100_b,isFlying,0,Sets/indicates whether the player is flying.
field_75101_c,allowFlying,0,whether or not to allow the player to fly when they double jump.
field_75102_a,disableDamage,0,Disables player damage.
field_75123_d,foodTimer,0,The player's food timer value.
field_75124_e,prevFoodLevel,0,
field_75125_b,foodSaturationLevel,0,The player's food saturation.
field_75126_c,foodExhaustionLevel,0,The player's food exhaustion.
field_75127_a,foodLevel,0,The player's food level.
field_75148_f,playerList,0,
field_75149_d,crafters,0,list of all people that need to be notified when this craftinventory changes
field_75150_e,transactionID,0,
field_75151_b,inventorySlots,0,the list of all slots in the inventory
field_75152_c,windowId,0,
field_75153_a,inventoryItemStacks,0,the list of all items(stacks) for the corresponding slot
field_75154_f,numRows,0,
field_75155_e,lowerChestInventory,0,
field_75156_f,lastCookTime,0,
field_75157_g,lastBurnTime,0,
field_75158_e,tileFurnace,0,
field_75159_h,lastItemBurnTime,0,
field_75160_f,craftResult,0,
field_75161_g,worldObj,0,
field_75162_e,craftMatrix,0,The crafting matrix inventory (3x3).
field_75163_j,posZ,0,
field_75164_h,posX,0,
field_75165_i,posY,0,
field_75166_f,nameSeed,0,used as seed for EnchantmentNameParts (see GuiEnchantment)
field_75167_g,enchantLevels,0,3-member array storing the enchantment levels of each slot
field_75168_e,tableInventory,0,SlotEnchantmentTable object with ItemStack to be enchanted
field_75169_l,rand,0,
field_75170_j,posY,0,
field_75171_k,posZ,0,
field_75172_h,worldPointer,0,current world (for bookshelf counting)
field_75173_i,posX,0,
field_75176_f,merchantInventory,0,
field_75177_g,theWorld,0,Instance of World.
field_75178_e,theMerchant,0,Instance of Merchant.
field_75179_f,craftResult,0,
field_75180_g,isLocalWorld,0,Determines if inventory manipulation should be handled.
field_75181_e,craftMatrix,0,The crafting matrix inventory.
field_75182_e,tileDispenser,0,
field_75186_f,theSlot,0,Instance of Slot.
field_75187_g,brewTime,0,
field_75188_e,tileBrewingStand,0,
field_75191_d,instancesLimit,0,How many Structure Pieces of this type may spawn in a structure
