searge,name,side,desc
func_149826_e,canConnectFenceTo,0,Returns true if the specified block can be connected by a fence
func_149829_a,onStartFalling,0,
func_149831_e,canFallBelow,0,
func_149840_c,getFireIcon,0,
func_149841_a,tryCatchFire,0,Tries to set block on fire. Deprecated in favour of side-sensitive version.
func_149844_e,canBlockCatchFire,0,"Checks the specified block coordinate to see if it can catch fire.  Args: blockAccess, x, y, z"
func_149845_m,getChanceOfNeighborsEncouragingFire,0,Gets the highest chance of a neighbor block encouraging this block to catch fire
func_149847_e,canNeighborBurn,0,Returns true if at least one block next to this one can burn.
func_149851_a,canFertilize,0,
func_149852_a,shouldFertilize,0,
func_149853_b,fertilize,0,
func_149854_a,canPlaceBlockOn,0,"is the block grass, dirt or farmland"
func_149855_e,checkAndDropBlock,0,"checks if the block can stay, if not drop as item"
func_149863_m,fertilize,0,
func_149872_i,getStemIcon,0,
func_149873_e,getState,0,"Returns the current state of the stem. Returns -1 if the stem is not fully grown, or a value between 0 and 3 based on the direction the stem is facing."
func_149874_m,fertilizeStem,0,
func_149878_d,growTree,0,
func_149879_c,markOrGrowMarked,0,
func_149884_c,fertilizeMushroom,0,
func_149895_l,getDirection,0,
func_149896_b,isFenceGateOpen,0,Returns if the fence gate is open according to its metadata.
func_149898_i,getBlockUnpowered,0,
func_149900_a,isGettingInput,0,
func_149903_h,getInputStrength,0,"Returns the signal strength at one input of the block. Args: world, X, Y, Z, side"
func_149906_e,getBlockPowered,0,
func_149909_d,isRedstoneRepeaterBlockID,0,
func_149915_a,createNewTileEntity,0,Returns a new instance of a block's tile entity class. Called on placing the block.
func_149916_e,getHopperIcon,0,
func_149917_c,getActiveStateFromMetadata,0,"Get's the hopper's active status from the 8-bit of the metadata. Note that the metadata stores whether the block is powered, so this returns true when that bit is 0."
func_149918_b,getDirectionFromMetadata,0,"Get's the hopper's orientation from the last three bits of metadata. Returns 0-5 for down, unattached, north, south, east, and west."
func_149919_e,updateBlockData,0,Updates the block's metadata to reflect the current power state (stored in the 4th bit).
func_149931_a,updateFurnaceBlockState,0,Update which block the furnace is using depending on whether or not it is burning
func_149937_b,getFacing,0,
func_149939_a,getIPositionFromBlockSource,0,
func_149951_m,getInventory,0,
func_149953_o,isOcelotSittingOnTop,0,
func_149954_e,initMetadata,0,Actualise metadata (orientation) value from neighbors blocks (another chest ? Opaque block ?)
func_149959_e,getIconBrewingStandBase,0,
func_149962_a,getTileEntity,0,
func_149965_a,makeWither,0,
func_149970_j,getOutputStrength,0,
func_149971_e,getTileEntityComparator,0,Returns the blockTileEntity at given coordinates.
func_149975_b,isBlockHeadOfBed,0,Returns whether or not this bed block is the head of the bed.
func_149988_b,getCocoaIcon,0,
func_149990_e,getIconSideOverlay,0,
func_150000_e,tryToCreatePortal,0,
func_150002_b,getFullSlabName,0,Returns the slab block name with the type associated with it
func_150012_g,getFullMetadata,0,
func_150020_b,isEnderEyeInserted,0,checks if an ender eye has been inserted into the frame block. parameters: metadata
func_150021_e,getIconEndPortalFrameEye,0,
func_150025_c,getRenderLiquidLevel,0,
func_150026_e,getCauldronIcon,0,
func_150048_a,onRedstoneSignal,0,Called when the rail is given a redstone signal.
func_150049_b_,isRailBlockAt,0,"Returns true if the block at the coordinates of world passed is a valid rail block (current is rail, powered or detector)."
func_150050_e,isPowered,0,Returns true if the block is power related rail.
func_150051_a,isRailBlock,0,"Return true if the parameter is a blockID for a valid rail block (current is rail, powered or detector)."
func_150052_a,refreshTrackShape,0,Completely recalculates the track shape based on neighboring tracks.
func_150060_c,getPowerSupply,0,
func_150061_a,getSensitiveAABB,0,
func_150062_a,setStateIfMobInteractsWithPlate,0,
func_150065_e,getPlateState,0,
func_150066_d,getMetaFromWeight,0,
func_150071_a,determineOrientation,0,gets the way this piston should face for that entity that placed it.
func_150072_a,isIndirectlyPowered,0,
func_150073_e,getPistonExtensionTexture,0,
func_150074_e,getPistonBaseIcon,0,
func_150075_c,isExtended,0,Determine if the metadata is related to something powered.
func_150076_b,getPistonOrientation,0,
func_150077_h,canExtend,0,checks to see if this piston could push the blocks in front of it.
func_150078_e,updatePistonState,0,handles attempts to extend or retract the piston.
func_150079_i,tryExtend,0,attempts to extend the piston. returns false if impossible.
func_150080_a,canPushBlock,0,returns true if the piston can push the specified block
func_150085_b,getDirectionMeta,0,
func_150091_e,canConnectWallTo,0,Return whether an adjacent block can connect to a wall.
func_150098_a,canPaneConnectToBlock,0,
func_150107_m,canPlaceTorchOn,0,
func_150109_e,dropTorchIfCantStay,0,
func_150118_d,isTrapdoorOpen,0,parameter is metadata
func_150119_a,isValidSupportBlock,0,
func_150122_b,setGraphicsLevel,0,"Pass true to draw this block using fancy graphics, or false for fast graphics."
func_150126_e,removeLeaves,0,
func_150161_d,getTopIcon,0,
func_150163_b,getSideIcon,0,
func_150173_e,getRedstoneWireIcon,0,
func_150174_f,isPowerProviderOrWire,0,"Returns true if redstone wire can connect to the specified block. Params: World, X, Y, Z, side (not a normal notch-side, this can be 0, 1, 2, 3 or -1)"
func_150206_m,createDeepCopy,0,Creates a deep copy of this style.  No changes to this instance or its parent style will be reflected in the copy.
func_150209_a,setChatHoverEvent,0,Sets the event that should be run when text of this ChatStyle is hovered over.
func_150210_i,getChatHoverEvent,0,The effective chat hover event.
func_150215_a,getColor,0,Gets the effective color of this ChatStyle.
func_150217_b,setItalic,0,"Sets whether or not text of this ChatStyle should be italicized.  Set to false if, e.g., the parent style is italicized and you want to override that for this style."
func_150218_j,getFormattingCode,0,"Gets the equivalent text formatting code for this style, without the initial section sign (U+00A7) character."
func_150221_a,setParentStyle,0,"Sets the fallback ChatStyle to use if this ChatStyle does not override some value.  Without a parent, obvious defaults are used (bold: false, underlined: false, etc)."
func_150223_b,getBold,0,Whether or not text of this ChatStyle should be in bold.
func_150224_n,getParent,0,Gets the immediate parent of this ChatStyle.
func_150225_c,setStrikethrough,0,"Sets whether or not to format text of this ChatStyle using strikethrough.  Set to false if, e.g., the parent style uses strikethrough and you want to override that for this style."
func_150227_a,setBold,0,"Sets whether or not text of this ChatStyle should be in bold.  Set to false if, e.g., the parent style is bold and you want text of this style to be unbolded."
func_150228_d,setUnderlined,0,"Sets whether or not text of this ChatStyle should be underlined.  Set to false if, e.g., the parent style is underlined and you want to override that for this style."
func_150229_g,isEmpty,0,Whether or not this style is empty (inherits everything from the parent).
func_150232_l,createShallowCopy,0,"Creates a shallow copy of this style.  Changes to this instance's values will not be reflected in the copy, but changes to the parent style's values WILL be reflected in both this instance and the copy, wherever either does not override a value."
func_150233_f,getObfuscated,0,Whether or not text of this ChatStyle should be obfuscated.
func_150234_e,getUnderlined,0,Whether or not text of this ChatStyle should be underlined.
func_150235_h,getChatClickEvent,0,The effective chat click event.
func_150236_d,getStrikethrough,0,Whether or not to format text of this ChatStyle using strikethrough.
func_150237_e,setObfuscated,0,"Sets whether or not text of this ChatStyle should be obfuscated.  Set to false if, e.g., the parent style is obfuscated and you want to override that for this style."
func_150238_a,setColor,0,Sets the color for this ChatStyle to the given value.  Only use color values for this; set other values using the specific methods.
func_150241_a,setChatClickEvent,0,Sets the event that should be run when text of this ChatStyle is clicked on.
func_150242_c,getItalic,0,Whether or not text of this ChatStyle should be italicized.
func_150253_a,getSiblings,0,Gets the sibling components of this one.
func_150254_d,getFormattedText,0,"Gets the text of this component, with formatting codes added for rendering."
func_150255_a,setChatStyle,0,
func_150256_b,getChatStyle,0,
func_150257_a,appendSibling,0,Appends the given component to the end of this one.
func_150258_a,appendText,0,Appends the given text to the end of this component.
func_150259_f,createCopy,0,"Creates a copy of this component.  Almost a deep copy, except the style is shallow-copied."
func_150260_c,getUnformattedText,0,"Gets the text of this component, without any special formatting codes added.  TODO: why is this two different methods?"
func_150261_e,getUnformattedTextForChat,0,"Gets the text of this component, without any special formatting codes added, for chat.  TODO: why is this two different methods?"
func_150262_a,createDeepCopyIterator,0,"Creates an iterator that iterates over the given components, returning deep copies of each component in turn so that the properties of the returned objects will remain externally consistent after being returned."
func_150265_g,getChatComponentText_TextValue,0,Gets the text value of this ChatComponentText.  TODO: what are getUnformattedText and getUnformattedTextForChat missing that made someone decide to create a third equivalent method that only ChatComponentText can implement?
func_150268_i,getKey,0,
func_150269_b,initializeFromFormat,0,"initializes our children from a format string, using the format args to fill in the placeholder variables."
func_150270_g,ensureInitialized,0,ensures that our children are initialized from the most recent string translation mapping.
func_150271_j,getFormatArgs,0,
func_150272_a,getFormatArgumentAsComponent,0,
func_150283_g,getTagName,0,
func_150285_a_,getString,0,
func_150286_g,getDouble,0,
func_150287_d,getInt,0,
func_150288_h,getFloat,0,
func_150289_e,getShort,0,
func_150290_f,getByte,0,
func_150291_c,getLong,0,
func_150292_c,getByteArray,0,
func_150295_c,getTagList,0,"Gets the NBTTagList object with the given name. Args: name, NBTBase type"
func_150296_c,getKeySet,0,Gets a set with the names of the keys in the tag compound.
func_150297_b,hasKey,0,
func_150299_b,getTagId,0,Gets the ID byte for the given tag key
func_150302_c,getIntArray,0,
func_150303_d,getTagType,0,
func_150305_b,getCompoundTagAt,0,Retrieves the NBTTagCompound at the specified index in the list
func_150306_c,getIntArrayAt,0,
func_150307_f,getStringTagAt,0,Retrieves the tag String value at the specified index in the list
func_150308_e,getFloatAt,0,
func_150309_d,getDoubleAt,0,
func_150494_d,getPitch,0,
func_150495_a,getBreakSound,0,"Used when a block breaks, e.g.: Player break, Sheep eating grass, etc.."
func_150496_b,getPlaceSound,0,
func_150497_c,getVolume,0,
func_150510_c,getLastUpdateTimeInMilliseconds,0,"Gets the time, in milliseconds since epoch, that this instance was last updated"
func_150512_a,decorateChunk,0,
func_150513_a,genDecorations,0,
func_150516_a,setBlockAndNotifyAdequately,0,
func_150558_b,getBiomeGrassColor,0,Provides the basic grass color based on the biome temperature and rainfall
func_150560_b,genBiomeTerrain,0,
func_150561_m,getTempCategory,0,
func_150562_l,getBiomeClass,0,
func_150564_a,getFloatTemperature,0,Gets a floating point representation of this biome's temperature
func_150565_n,getBiomeGenArray,0,
func_150566_k,createMutation,0,Creates a mutated version of the biome and places it into the biomeList with an index equal to the original plus 128
func_150568_d,getBiome,0,"return the biome specified by biomeID, or 0 (ocean) if out of bounds"
func_150569_a,isEqualTo,0,returns true if the biome specified is equal to this biome
func_150570_a,setHeight,0,
func_150571_c,getBiomeFoliageColor,0,Provides the basic foliage color based on the biome temperature and rainfall
func_150573_a,genTerrainBlocks,0,
func_150633_b,mutateHills,0,this creates a mutation specific to Hills biomes
func_150646_a,isRailBlockAt,0,Rail Logic wrapper for BlockRailBase's isRailBlockAt.
func_150650_a,countAdjacentRails,0,Counts the number of rails adjacent to this rail.
func_150663_a,writeTag,0,
func_150664_a,readTag,0,"The int argument is for NBTTagCompound depth, just pass in 0"
func_150668_b,getValue,0,"Gets the value to perform the action on when this event is raised.  For example, if the action is ""open URL"", this would be the URL to open."
func_150669_a,getAction,0,Gets the action to perform when this event is raised.
func_150672_a,getValueByCanonicalName,0,Gets a value by its canonical name.
func_150673_b,getCanonicalName,0,"Gets the canonical name for this action (e.g., ""run_command"")"
func_150674_a,shouldAllowInChat,0,Indicates whether this event can be run from chat text.
func_150684_a,getValueByCanonicalName,0,Gets a value by its canonical name.
func_150685_b,getCanonicalName,0,"Gets the canonical name for this action (e.g., ""show_achievement"")"
func_150686_a,shouldAllowInChat,0,Indicates whether this event can be run from chat text.
func_150701_a,getAction,0,Gets the action to perform when this event is raised.
func_150702_b,getValue,0,"Gets the value to perform the action on when this event is raised.  For example, if the action is ""show item"", this would be the item to show."
func_150706_a,generateDispenserContents,0,
func_150707_a,setEnchantable,0,
func_150708_a,getItemStack,0,
func_150709_a,setMaxDamagePercent,0,
func_150718_a,closeChannel,0,"Closes the channel, the parameter can be used for an exit message (not certain how it gets sent)"
func_150719_a,setNetHandler,0,"Sets the NetHandler for this NetworkManager, no checks are made if this handler is suitable for the particular connection state (protocol)"
func_150721_g,disableAutoRead,0,Switches the channel to manual reading modus
func_150722_a,provideLocalClient,0,Prepares a clientside NetworkManager: establishes a connection to the socket supplied and configures the channel pipeline. Returns the newly created instance.
func_150723_a,setConnectionState,0,Sets the new connection state and registers which packets this channel may send and receive
func_150724_d,isChannelOpen,0,"Returns true if this NetworkManager has an active channel, false otherwise"
func_150725_a,scheduleOutboundPacket,0,"Will flush the outbound queue and dispatch the supplied Packet if the channel is ready, otherwise it adds the packet to the outbound queue and registers the GenericFutureListener to fire after transmission"
func_150726_a,provideLanClient,0,Prepares a clientside NetworkManager: establishes a connection to the address and port supplied and configures the channel pipeline. Returns the newly created instance.
func_150727_a,enableEncryption,0,Adds an encoder+decoder to the channel pipeline. The parameter is the secret key used for encrypted communication
func_150729_e,getNetHandler,0,Gets the current handler for processing packets
func_150730_f,getExitMessage,0,"If this channel is closed, returns the exit message, null otherwise."
func_150731_c,isLocalChannel,0,True if this NetworkManager uses a memory connection (single player game). False may imply both an active TCP connection or simply no active connection at all
func_150732_b,dispatchPacket,0,"Will commit the packet to the channel. If the current thread 'owns' the channel it will write and flush the packet, otherwise it will add a task for the channel eventloop thread to do that."
func_150733_h,flushOutboundQueue,0,Will iterate through the outboundPacketQueue and dispatch all Packets
func_150775_a,attenuate,0,"Reduces the baseHeight by 20%, and the variation intensity by 40%, and returns the resulting Height object"
func_150785_a,writeStringToBuffer,0,Writes a (UTF-8 encoded) String to this buffer. Will throw IOException if String length exceeds 32767 bytes
func_150786_a,writeNBTTagCompoundToBuffer,0,Writes a compressed NBTTagCompound to this buffer
func_150787_b,writeVarIntToBuffer,0,Writes a compressed int to the buffer. The smallest number of bytes to fit the passed int will be written. Of each such byte only 7 bits will be used to describe the actual value since its most significant bit dictates whether the next byte is part of that same int. Micro-optimization for int values that are expected to have values below 128.
func_150788_a,writeItemStackToBuffer,0,"Writes the ItemStack's ID (short), then size (byte), then damage. (short)"
func_150789_c,readStringFromBuffer,0,Reads a string from this buffer. Expected parameter is maximum allowed string length. Will throw IOException if string length exceeds this value!
func_150790_a,getVarIntSize,0,Calculates the number of bytes required to fit the supplied int (0-5) if it were to be read/written using readVarIntFromBuffer or writeVarIntToBuffer
func_150791_c,readItemStackFromBuffer,0,Reads an ItemStack from this buffer
func_150792_a,readVarIntFromBuffer,0,Reads a compressed int from the buffer. To do so it maximally reads 5 byte-sized chunks whose most significant bit dictates whether another byte should be read.
func_150793_b,readNBTTagCompoundFromBuffer,0,Reads a compressed NBTTagCompound from this buffer
func_150803_c,recheckGaps,0,
func_150805_f,removeTileEntity,0,
func_150806_e,getBlockTileEntityInChunk,0,
func_150807_a,setBlockIDWithMetadata,0,
func_150808_b,getBlockLightOpacity,0,
func_150810_a,getBlock,0,Returns the block corresponding to the given coordinates inside a chunk.
func_150812_a,setBlockTileEntityInChunk,0,
func_150813_a,addTileEntity,0,
func_150818_a,setExtBlock,0,
func_150819_a,getBlockByExtId,0,"Returns the block for a location in a chunk, with the extended ID merged from a byte array and a NibbleArray to form a full 12-bit block ID."
func_150826_b,translateToFallback,0,Translates a Stat name using the fallback (hardcoded en_US) locale.  Looks like it's only intended to be used if translateToLocal fails.
func_150827_a,getLastTranslationUpdateTimeInMilliseconds,0,"Gets the time, in milliseconds since epoch, that the translation mapping was last updated"
func_150835_j,getBlockTileEntity,0,
func_150891_b,getIdFromItem,0,
func_150892_m,isPotionIngredient,0,Returns true if this item serves as a potion ingredient (its ingredient information is not null).
func_150893_a,getStrVsBlock,0,
func_150894_a,onBlockDestroyed,0,
func_150895_a,getSubItems,0,"returns a list of items with the same ID, but different meta (eg: dye returns 16 items)"
func_150896_i,getPotionEffect,0,Returns a string representing what this item does to a potion.
func_150897_b,canHarvest,0,
func_150898_a,getItemFromBlock,0,
func_150899_d,getItemById,0,
func_150900_l,registerItems,0,
func_150905_g,getHealAmount,0,
func_150906_h,getSaturationModifier,0,
func_150912_a,loadMapData,0,
func_150913_i,getToolMaterial,0,
func_150924_a,placeDoorBlock,0,
func_150926_b,getRecord,0,Return the record item corresponding to the given name.
func_150927_i,getRecordNameLocal,0,
func_150930_a,validBookPageTagContents,0,"this method returns true if the book's NBT Tag List ""pages"" is valid"
func_150932_j,getToolMaterialName,0,Return the name for this tool's material.
func_150951_e,getStatName,0,
func_150967_d,getUncookedSaturationModifier,0,Gets the saturation modifier to apply to the heal amount when the player eats the uncooked version of this fish.
func_150968_a,registerIcon,0,Registers the icon for this fish type in the given IIconRegister.
func_150970_e,getCookedHealAmount,0,Gets the amount that eating the cooked version of this fish should heal the player.
func_150971_g,getUncookedIcon,0,Gets the icon for the uncooked version of this fish.
func_150972_b,getUnlocalizedNamePart,0,"Gets the value that this fish type uses to replace ""XYZ"" in: ""fish.XYZ.raw"" / ""fish.XYZ.cooked"" for the unlocalized name and ""fish_XYZ_raw"" / ""fish_XYZ_cooked"" for the icon string."
func_150973_i,getCookable,0,"Gets a value indicating whether this type of fish has ""raw"" and ""cooked"" variants."
func_150974_a,getFishTypeForItemDamage,0,"Gets the corresponding FishType value for the given item damage value of an ItemStack, defaulting to COD for unrecognized damage values."
func_150975_c,getUncookedHealAmount,0,Gets the amount that eating the uncooked version of this fish should heal the player.
func_150976_a,getItemDamage,0,Gets the item damage value on an ItemStack that represents this fish type
func_150977_f,getCookedSaturationModifier,0,Gets the saturation modifier to apply to the heal amount when the player eats the cooked version of this fish.
func_150978_a,getFishTypeForItemStack,0,"Gets the FishType that corresponds to the given ItemStack, defaulting to COD if the given ItemStack does not actually contain a fish."
func_150979_h,getCookedIcon,0,Gets the icon for the cooked version of this fish.
func_150995_f,getBaseItemForRepair,0,
func_150996_a,setStackItem,0,
func_150997_a,getStrVsBlock,0,
func_150998_b,canItemHarvestBlock,0,
func_150999_a,onBlockDestroyed,0,
func_151001_c,setStackDisplayName,0,
func_151003_a,getSerializableElement,0,Gets the JsonElement that can be serialized.
func_151187_b,getJsonSerializableValue,0,Gets the JsonSerializable value stored in this tuple.
func_151188_a,setIntegerValue,0,Sets this tuple's integer value to the given value.
func_151189_a,getIntegerValue,0,Gets the integer value stored in this tuple.
func_151190_a,setJsonSerializableValue,0,Sets this tuple's JsonSerializable value to the given value.
func_151200_h,getJsonObjectStringFieldValue,0,Gets the string value of the field on the JsonObject with the given name.
func_151201_f,jsonObjectFieldTypeIsPrimitive,0,"Does the given JsonObject contain a field with the given name whose type is primitive (String, Java primitive, or Java primitive wrapper)?"
func_151202_d,jsonObjectFieldTypeIsArray,0,Does the given JsonObject contain an array field with the given name?
func_151203_m,getJsonObjectIntegerFieldValue,0,Gets the integer value of the field on the JsonObject with the given name.
func_151204_g,jsonObjectHasNamedField,0,Does the given JsonObject contain a field with the given name?
func_151205_a,jsonObjectFieldTypeIsString,0,Does the given JsonObject contain a string field with the given name?
func_151206_a,getJsonElementStringValue,0,Gets the string value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151207_m,getJsonElementAsJsonArray,0,Gets the given JsonElement as a JsonArray.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151208_a,getJsonObjectIntegerFieldValueOrDefault,0,"Gets the integer value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151209_a,getJsonObjectBooleanFieldValueOrDefault,0,"Gets the boolean value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151210_l,getJsonElementAsJsonObject,0,Gets the given JsonElement as a JsonObject.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151211_a,jsonElementTypeIsString,0,Is the given JsonElement a string?
func_151212_i,getJsonObjectBooleanFieldValue,0,Gets the boolean value of the field on the JsonObject with the given name.
func_151213_a,getJsonObjectJsonArrayFieldOrDefault,0,"Gets the JsonArray field on the JsonObject with the given name, or the given default value if the field is missing."
func_151214_t,getJsonObjectJsonArrayField,0,Gets the JsonArray field on the JsonObject with the given name.
func_151215_f,getJsonElementIntegerValue,0,Gets the integer value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151216_b,getJsonElementBooleanValue,0,Gets the boolean value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151217_k,getJsonObjectFloatFieldValue,0,Gets the float value of the field on the JsonObject with the given name.
func_151218_a,getJsonObjectFieldOrDefault,0,"Gets the JsonObject field on the JsonObject with the given name, or the given default value if the field is missing."
func_151219_a,getJsonObjectStringFieldValueOrDefault,0,"Gets the string value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151220_d,getJsonElementFloatValue,0,Gets the float value of the given JsonElement.  Expects the second parameter to be the name of the element's field if an error message needs to be thrown.
func_151221_a,getJsonObjectFloatFieldValueOrDefault,0,"Gets the float value of the field on the JsonObject with the given name, or the given default value if the field is missing."
func_151222_d,getJsonElementTypeDescription,0,"Gets a human-readable description of the given JsonElement's type.  For example: ""a number (4)"""
func_151235_d,isPowerOfTwo,0,"Is the given value a power of two?  (1, 2, 4, 8, 16, ...)"
func_151236_b,roundUpToPowerOfTwo,0,Returns the input value rounded up to the next highest power of two.
func_151237_a,clamp_double,0,
func_151238_b,denormalizeClamp,0,
func_151239_c,calculateLogBaseTwo,0,"Efficiently calculates the floor of the base-2 log of an integer value.  This is effectively the index of the highest bit that is set.  For example, if the number in binary is 0...100101, this will return 5."
func_151240_a,randomFloatClamp,0,
func_151241_e,calculateLogBaseTwoDeBruijn,0,"Uses a B(2, 5) De Bruijn sequence and a lookup table to efficiently calculate the log-base-two of the given value.  Optimized for cases where the input value is a power-of-two.  If the input value is not a power-of-two, then subtract 1 from the return value."
func_151243_f,getIconItemDamage,0,
func_151244_d,getIconItemStack,0,
func_151246_b,isNullOrEmpty,0,Returns a value indicating whether the given string is null or empty.
func_151250_a,markBlockForUpdate,0,
func_151251_a,sendToAllPlayersWatchingChunk,0,
func_151252_a,sendTileToAllPlayersWatchingChunk,0,
func_151253_a,flagChunkForUpdate,0,
func_151265_a,addLanEndpoint,0,Adds a channel that listens on publicly accessible network ports
func_151268_b,terminateEndpoints,0,Shuts down all open endpoints (with immediate effect?)
func_151269_c,networkTick,0,"Will try to process the packets received by each NetworkManager, gracefully manage processing failures and cleans up dead connections"
func_151270_a,addLocalEndpoint,0,Adds a channel that listens locally
func_151337_f,getBlock,0,
func_151338_e,getEventParameter,0,"Get the Event Parameter (different for each Block,EventID)"
func_151339_d,getEventID,0,Get the Event ID (different for each BlockID)
func_151357_h,showWorldInfoNotice,0,returns true if selecting this worldtype from the customize menu should display the generator.[worldtype].info message
func_151358_j,setNotificationData,0,enables the display of generator.[worldtype].info message on the customize world menu
func_151393_a,addSmelting,0,
func_151394_a,addSmelting,0,
func_151395_a,getSmeltingResult,0,Returns the smelting result of an item.
func_151396_a,addSmelting,0,
func_151398_b,getSmeltingExperience,0,
func_151426_a,getEnumChatVisibility,0,
func_151428_a,getChatVisibility,0,
func_151429_b,getResourceKey,0,
func_151438_a,getSoundLevel,0,
func_151439_a,setSoundLevel,0,
func_151440_a,setOptionKeyBinding,0,Sets a key binding and then saves all settings.
func_151460_a,getBlockAtEntityViewpoint,0,
func_151461_a,getChatComponent,0,
func_151462_b,setKeyCode,0,
func_151463_i,getKeyCode,0,
func_151464_g,getKeyDescription,0,
func_151466_e,getKeyCategory,0,
func_151467_c,getKeybinds,0,
func_151468_f,isPressed,0,
func_151469_h,getKeyCodeDefault,0,
func_151470_d,getIsKeyPressed,0,
func_151498_a,isStairOrSlab,0,True if the block is a stair block or a slab block
func_151499_f,getEatingGrassTimer,0,Number of ticks since the entity started to eat grass
func_151503_a,getWoodenDoorBlock,0,"Returns the block at the specified position, null if that block is not a wooden door. Args : x, y, z"
func_151507_a,writeWatchedListToPacketBuffer,0,"Writes the list of watched objects (entity attribute of type {byte, short, int, float, string, ItemStack, ChunkCoordinates}) to the specified PacketBuffer"
func_151508_b,readWatchedListFromPacketBuffer,0,"Reads a list of watched objects (entity attribute of type {byte, short, int, float, string, ItemStack, ChunkCoordinates}) from the supplied PacketBuffer"
func_151510_a,writeWatchableObjectToPacketBuffer,0,"Writes a watchable object (entity attribute of type {byte, short, int, float, string, ItemStack, ChunkCoordinates}) to the specified PacketBuffer"
func_151517_h,isDamageAbsolute,0,Whether or not the damage ignores modification by potion effects or enchantments.
func_151518_m,setDamageIsAbsolute,0,"Sets a value indicating whether the damage is absolute (ignores modification by potion effects or enchantments), and also clears out hunger damage."
func_151519_b,getDeathMessage,0,
func_151523_a,getDifficultyEnum,0,
func_151525_a,getDifficultyId,0,
func_151526_b,getDifficultyResourceKey,0,
func_151539_a,generate,0,
func_151545_a,getNearestInstance,0,
func_151548_a,getBlockAtCurrentPosition,0,
func_151549_a,fillWithBlocks,0,"arguments: (World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, int placeBlock, int replaceBlock, boolean alwaysreplace)"
func_151550_a,placeBlockAtCurrentPosition,0,"current Position depends on currently set Coordinates mode, is computed here"
func_151551_a,randomlyFillWithBlocks,0,"arguments: World worldObj, StructureBoundingBox structBB, Random rand, float randLimit, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, Block placeBlock, Block replaceBlock, boolean alwaysreplace"
func_151555_a,getMetadataWithOffset,0,"Returns the direction-shifted metadata for blocks that require orientation, e.g. doors, stairs, ladders."
func_151556_a,fillWithMetadataBlocks,0,"arguments: (World worldObj, StructureBoundingBox structBB, int minX, int minY, int minZ, int maxX, int maxY, int maxZ, Block placeBlock, int placeBlockMetadata, Block replaceBlock, int replaceBlockMetadata, boolean alwaysreplace)"
func_151565_r,getMaterialMapColor,0,
func_151616_a,compareBiomesById,0,"returns true if the biomeIDs are equal, or returns the result of the comparison as per BiomeGenBase.isEqualTo"
func_151617_b,selectModeOrRandom,0,"returns the most frequently occurring number of the set, or a random number from those provided"
func_151618_b,isBiomeOceanic,0,returns true if the biomeId is one of the various ocean biomes.
func_151619_a,selectRandom,0,selects a random integer from a set of provided integers
func_151644_a,getMapColorForBlockColored,0,
func_151686_a,addStats,0,
func_70000_a,addServerStatsToSnooper,0,
func_70001_b,addServerTypeToSnooper,0,
func_70002_Q,isSnooperEnabled,0,Returns whether snooping is enabled or not.
func_70003_b,canCommandSenderUseCommand,0,Returns true if the command sender is allowed to use the given command.
func_70005_c_,getCommandSenderName,0,"Gets the name of this command sender (usually username, but possibly ""Rcon"")"
func_70011_f,getDistance,0,"Gets the distance to the position. Args: x, y, z"
func_70012_b,setLocationAndAngles,0,Sets the location and Yaw/Pitch of an entity in the world
func_70013_c,getBrightness,0,Gets how bright this entity is.
func_70014_b,writeEntityToNBT,0,(abstract) Protected helper method to write subclass entity data to NBT.
func_70015_d,setFire,0,"Sets entity to burn for x amount of seconds, cannot lower amount of existing fire."
func_70016_h,setVelocity,0,"Sets the velocity to the args. Args: x, y, z"
func_70018_K,setBeenAttacked,0,Sets that this entity has been attacked.
func_70019_c,setEating,0,
func_70020_e,readFromNBT,0,Reads the entity from NBT (calls an abstract helper method to read specialized data)
func_70021_al,getParts,0,Return the Entity parts making up this Entity (currently only for dragons)
func_70022_Q,getEntityString,0,Returns the string that identifies this Entity's class
func_70024_g,addVelocity,0,"Adds to the current velocity of the entity. Args: x, y, z"
func_70026_G,isWet,0,Checks if this entity is either in water or on an open air block in rain (used in wolves).
func_70027_ad,isBurning,0,Returns true if the entity is on fire. Used by render to add the fire effect on rendering.
func_70028_i,isEntityEqual,0,Returns true if Entity argument is equal to this Entity
func_70029_a,setWorld,0,Sets the reference to the World object.
func_70030_z,onEntityUpdate,0,Gets called every tick from main Entity class
func_70031_b,setSprinting,0,Set sprinting switch for Entity.
func_70032_d,getDistanceToEntity,0,Returns the distance to the entity. Args: entity
func_70033_W,getYOffset,0,Returns the Y Offset of this entity.
func_70034_d,setRotationYawHead,0,Sets the head's yaw rotation of the entity.
